result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,division,result_norm,u1,u2,r1,r2,reach_diff,reach_gap,longer_is_p1,p1_won,longer_won,p1_norm,p2_norm,pair_key,market_prob,market_fav_is_p1,market_fav_longer,market_fav_won,fav_decimal,american_odds,profit_100
L,Francisco Trinaldo,Piotr Hallmann,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,http://ufcstats.com/fighter-details/a3be148af5c7b088,Lightweight Bout,Submission,2,3:50,3 Rnd (5-5-5),Neil Hall,Kimura From Half Guard,Massaranduba,Pletwal,2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",http://ufcstats.com/event-details/b23fca14c7b79935,1,0.0,,,,21 of 40,1 of 3,,,,23 of 43,1 of 3,,,,1 of 1,0 of 3,,,,0,0.0,,,,0,0.0,,,,0:50,0:52,,,,0,0.0,,,,21 of 61,21 of 26,,,,21 of 61,41 of 51,,,,0 of 0,2 of 2,,,,0,1.0,,,,0,0.0,,,,0:04,2:23,,,,11 of 25,0 of 2,,,,8 of 13,0 of 0,,,,2 of 2,1 of 1,,,,21 of 40,1 of 3,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,12 of 47,20 of 25,,,,5 of 8,0 of 0,,,,4 of 6,1 of 1,,,,20 of 60,2 of 5,,,,1 of 1,8 of 8,,,,0 of 0,11 of 13,,,,Lightweight,L,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,http://ufcstats.com/fighter-details/a3be148af5c7b088,70.0,71.0,-1.0,1.0,False,False,True,francisco trinaldo,piotr hallmann,http://ufcstats.com/fighter-details/a3be148af5c7b088|http://ufcstats.com/fighter-details/a8283a4f415e1eb9,0.7418136020151134,True,False,False,1.3225806451612905,-309.99999999999983,-100.0
W,Glover Teixeira,Ryan Bader,http://ufcstats.com/fighter-details/7ff97850e8c32bda,http://ufcstats.com/fighter-details/c0ab242c40decc55,Light Heavyweight Bout,KO/TKO,1,2:55,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head In Clinch,--,Darth,2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",http://ufcstats.com/event-details/b23fca14c7b79935,1,,,,,14 of 24,,,,,20 of 30,,,,,1 of 4,,,,,0,,,,,0,,,,,0:51,,,,,0,,,,,11 of 27,,,,,16 of 32,,,,,0 of 1,,,,,1,,,,,0,,,,,0:38,,,,,13 of 23,,,,,1 of 1,,,,,0 of 0,,,,,4 of 11,,,,,1 of 1,,,,,9 of 12,,,,,9 of 25,,,,,0 of 0,,,,,2 of 2,,,,,5 of 16,,,,,6 of 11,,,,,0 of 0,,,,,Light Heavyweight,W,http://ufcstats.com/fighter-details/7ff97850e8c32bda,http://ufcstats.com/fighter-details/c0ab242c40decc55,76.0,74.0,2.0,2.0,True,True,True,glover teixeira,ryan bader,http://ufcstats.com/fighter-details/7ff97850e8c32bda|http://ufcstats.com/fighter-details/c0ab242c40decc55,0.7542857142857143,True,True,True,1.303030303030303,-330.00000000000006,30.303030303030297
W,Joseph Benavidez,Jussier Formiga,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/b102c26727306ab6,Flyweight Bout,KO/TKO,1,3:07,3 Rnd (5-5-5),Mario Yamasaki,Knee to Body In Clinch,--,--,2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",http://ufcstats.com/event-details/b23fca14c7b79935,1,,,,,20 of 52,,,,,20 of 52,,,,,0 of 0,,,,,0,,,,,0,,,,,0:05,,,,,0,,,,,6 of 18,,,,,6 of 18,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,13 of 40,,,,,4 of 7,,,,,3 of 5,,,,,16 of 46,,,,,0 of 2,,,,,4 of 4,,,,,5 of 15,,,,,1 of 3,,,,,0 of 0,,,,,5 of 17,,,,,1 of 1,,,,,0 of 0,,,,,Flyweight,W,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/b102c26727306ab6,65.0,67.0,-2.0,2.0,False,True,False,joseph benavidez,jussier formiga,http://ufcstats.com/fighter-details/80eacd4da0617c57|http://ufcstats.com/fighter-details/b102c26727306ab6,0.8565430370888734,True,False,True,1.1388888888888888,-720.0000000000002,13.888888888888884
L,Yushin Okami,Jacare Souza,http://ufcstats.com/fighter-details/acff437707625fc7,http://ufcstats.com/fighter-details/7a703c565ccaa18f,Middleweight Bout,KO/TKO,1,2:47,3 Rnd (5-5-5),Leon Roberts,Punch to Head In Clinch,Thunder,--,2013-09-04,"Belo Horizonte, Minas Gerais, Brazil",http://ufcstats.com/event-details/b23fca14c7b79935,0,,,,,1 of 11,,,,,1 of 11,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,28 of 48,,,,,29 of 49,,,,,0 of 1,,,,,0,,,,,0,,,,,0:27,,,,,1 of 10,,,,,0 of 1,,,,,0 of 0,,,,,1 of 11,,,,,0 of 0,,,,,0 of 0,,,,,25 of 43,,,,,2 of 4,,,,,1 of 1,,,,,7 of 13,,,,,11 of 25,,,,,10 of 10,,,,,Middleweight,L,http://ufcstats.com/fighter-details/acff437707625fc7,http://ufcstats.com/fighter-details/7a703c565ccaa18f,75.0,72.0,3.0,3.0,True,False,False,yushin okami,jacare souza,http://ufcstats.com/fighter-details/7a703c565ccaa18f|http://ufcstats.com/fighter-details/acff437707625fc7,0.6836049856184085,False,False,True,1.434782608695652,-230.00000000000003,43.47826086956521
L,Justin Edwards,Brandon Thatch,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,http://ufcstats.com/fighter-details/638cfec7ec559d6e,Welterweight Bout,KO/TKO,1,1:23,3 Rnd (5-5-5),Rob Hinds,Punch to Head In Clinch,Fast Eddy,Rukus,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,,,,,2 of 10,,,,,2 of 10,,,,,0 of 2,,,,,0,,,,,0,,,,,0:02,,,,,2,,,,,17 of 26,,,,,24 of 33,,,,,1 of 1,,,,,0,,,,,0,,,,,0:19,,,,,1 of 9,,,,,1 of 1,,,,,0 of 0,,,,,1 of 7,,,,,1 of 3,,,,,0 of 0,,,,,13 of 22,,,,,4 of 4,,,,,0 of 0,,,,,4 of 8,,,,,9 of 12,,,,,4 of 6,,,,,Welterweight,L,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,http://ufcstats.com/fighter-details/638cfec7ec559d6e,70.0,74.0,-4.0,4.0,False,False,True,justin edwards,brandon thatch,http://ufcstats.com/fighter-details/638cfec7ec559d6e|http://ufcstats.com/fighter-details/e56daf7725a0b5ab,0.7174709835064143,False,True,True,1.3703703703703702,-270.0000000000001,37.037037037037024
W,Darren Elkins,Hatsu Hioki,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 29. Roy Silbert 28 - 29. Glenn Trowbridge 28 - 29.,The Damage,--,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,0.0,0.0,,,14 of 50,17 of 45,17 of 49,,,16 of 52,30 of 59,54 of 94,,,0 of 3,1 of 1,1 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:34,2:13,4:10,,,0,0.0,0.0,,,21 of 41,8 of 21,2 of 7,,,43 of 64,17 of 31,13 of 19,,,0 of 0,1 of 1,0 of 0,,,0,0.0,0.0,,,0,1.0,0.0,,,0:54,0:36,0:00,,,10 of 40,10 of 34,16 of 46,,,4 of 10,7 of 11,1 of 3,,,0 of 0,0 of 0,0 of 0,,,11 of 46,8 of 30,6 of 27,,,3 of 4,3 of 8,0 of 0,,,0 of 0,6 of 7,11 of 22,,,10 of 24,4 of 10,0 of 5,,,11 of 17,3 of 10,2 of 2,,,0 of 0,1 of 1,0 of 0,,,17 of 37,8 of 21,2 of 7,,,2 of 2,0 of 0,0 of 0,,,2 of 2,0 of 0,0 of 0,,,Featherweight,W,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2,71.0,73.0,-2.0,2.0,False,True,False,darren elkins,hatsu hioki,http://ufcstats.com/fighter-details/92a9aa9c93192871|http://ufcstats.com/fighter-details/ef7fa30364cbe7f2,0.6040343668285395,False,True,False,1.606060606060606,-165.00000000000003,-100.0
W,Court McGee,Robert Whittaker,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Kelvin Caldwell 30 - 27. Sal D'amato 27 - 30. Robert Madrigal 28 - 29.,The Crusher,The Reaper,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,0.0,0.0,,,22 of 78,33 of 101,33 of 126,,,23 of 80,42 of 111,34 of 127,,,0 of 3,1 of 4,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:11,0:23,0:00,,,0,0.0,0.0,,,10 of 52,16 of 58,22 of 74,,,10 of 52,17 of 59,22 of 74,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,7 of 48,14 of 70,20 of 95,,,6 of 18,12 of 21,10 of 24,,,9 of 12,7 of 10,3 of 7,,,22 of 75,29 of 95,33 of 126,,,0 of 3,4 of 6,0 of 0,,,0 of 0,0 of 0,0 of 0,,,10 of 49,16 of 58,22 of 74,,,0 of 3,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,10 of 51,15 of 56,22 of 74,,,0 of 1,1 of 2,0 of 0,,,0 of 0,0 of 0,0 of 0,,,Welterweight,W,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,75.0,73.0,2.0,2.0,True,True,True,court mcgee,robert whittaker,http://ufcstats.com/fighter-details/523fa774700d7d3f|http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,0.6367112810707457,False,False,False,1.5405405405405406,-185.0,-100.0
W,Takeya Mizugaki,Erik Perez,http://ufcstats.com/fighter-details/48e093ea1f43a053,http://ufcstats.com/fighter-details/af62f99eb7606308,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Gary Copeland,Glenn Trowbridge 29 - 28. Kelvin Caldwell 28 - 29. David Hinkel 28 - 29.,--,Goyito,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,0.0,0.0,,,11 of 33,18 of 45,10 of 28,,,21 of 43,19 of 46,19 of 37,,,1 of 2,0 of 1,1 of 2,,,0,0.0,1.0,,,0,0.0,0.0,,,0:45,0:00,1:55,,,0,0.0,0.0,,,16 of 35,11 of 51,10 of 27,,,21 of 41,12 of 53,16 of 33,,,3 of 5,0 of 4,2 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,2:07,1:06,1:25,,,10 of 31,13 of 40,9 of 26,,,0 of 1,5 of 5,1 of 2,,,1 of 1,0 of 0,0 of 0,,,11 of 32,15 of 41,4 of 16,,,0 of 1,3 of 4,3 of 8,,,0 of 0,0 of 0,3 of 4,,,9 of 25,4 of 39,4 of 17,,,7 of 9,6 of 11,5 of 9,,,0 of 1,1 of 1,1 of 1,,,13 of 31,6 of 46,5 of 19,,,2 of 3,5 of 5,5 of 8,,,1 of 1,0 of 0,0 of 0,,,Bantamweight,W,http://ufcstats.com/fighter-details/48e093ea1f43a053,http://ufcstats.com/fighter-details/af62f99eb7606308,69.0,68.0,1.0,1.0,True,True,True,takeya mizugaki,erik perez,http://ufcstats.com/fighter-details/48e093ea1f43a053|http://ufcstats.com/fighter-details/af62f99eb7606308,0.6207865168539326,False,False,False,1.5882352941176472,-169.99999999999997,-100.0
W,Carlos Condit,Martin Kampmann,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/8b69839f3555a67b,Welterweight Bout,KO/TKO,4,0:54,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Body At Distance,The Natural Born Killer,The Hitman,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,0.0,0.0,1.0,,7 of 15,34 of 91,44 of 104,15 of 25,,32 of 40,37 of 94,63 of 123,15 of 25,,0 of 0,0 of 1,0 of 0,0 of 1,,0,0.0,2.0,0.0,,1,0.0,0.0,0.0,,0:18,0:15,0:42,0:01,,0,0.0,0.0,0.0,,5 of 10,18 of 44,8 of 35,4 of 8,,12 of 20,19 of 45,8 of 35,4 of 8,,4 of 5,0 of 5,1 of 3,1 of 2,,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,,3:46,0:38,0:53,0:06,,5 of 13,17 of 65,34 of 87,12 of 20,,1 of 1,6 of 9,5 of 10,3 of 5,,1 of 1,11 of 17,5 of 7,0 of 0,,2 of 7,29 of 84,37 of 95,13 of 22,,5 of 8,5 of 7,5 of 6,2 of 3,,0 of 0,0 of 0,2 of 3,0 of 0,,4 of 9,16 of 42,6 of 33,3 of 7,,1 of 1,2 of 2,2 of 2,1 of 1,,0 of 0,0 of 0,0 of 0,0 of 0,,0 of 0,16 of 38,7 of 33,2 of 6,,2 of 3,2 of 6,1 of 2,1 of 1,,3 of 7,0 of 0,0 of 0,1 of 1,,Welterweight,W,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/8b69839f3555a67b,75.0,72.0,3.0,3.0,True,True,True,carlos condit,martin kampmann,http://ufcstats.com/fighter-details/8b69839f3555a67b|http://ufcstats.com/fighter-details/f9f07bb5a43535ed,0.7234352256186317,True,True,True,1.3571428571428572,-279.99999999999994,35.71428571428572
L,Donald Cerrone,Rafael Dos Anjos,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/6a2f7c151031653d,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 29. Robert Madrigal 28 - 29. Glenn Trowbridge 28 - 29.,Cowboy,--,2013-08-28,"Indianapolis, Indiana, USA",http://ufcstats.com/event-details/e5c38954c006f15c,0,0.0,0.0,,,11 of 22,10 of 18,19 of 40,,,11 of 22,12 of 20,20 of 41,,,0 of 0,1 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,1:00,0:00,,,1,0.0,0.0,,,17 of 40,15 of 37,7 of 32,,,28 of 51,23 of 45,7 of 32,,,1 of 1,1 of 2,0 of 3,,,0,0.0,0.0,,,0,0.0,0.0,,,2:07,1:08,0:35,,,2 of 8,3 of 9,4 of 17,,,5 of 10,5 of 6,11 of 18,,,4 of 4,2 of 3,4 of 5,,,10 of 21,9 of 17,18 of 39,,,1 of 1,1 of 1,1 of 1,,,0 of 0,0 of 0,0 of 0,,,12 of 31,4 of 20,5 of 27,,,4 of 7,9 of 15,1 of 3,,,1 of 2,2 of 2,1 of 2,,,9 of 25,14 of 34,7 of 32,,,0 of 0,1 of 1,0 of 0,,,8 of 15,0 of 2,0 of 0,,,Lightweight,L,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/6a2f7c151031653d,73.0,70.0,3.0,3.0,True,False,False,donald cerrone,rafael dos anjos,http://ufcstats.com/fighter-details/1d00756835ca67c9|http://ufcstats.com/fighter-details/6a2f7c151031653d,0.5230171935662784,False,False,True,1.869565217391304,-115.00000000000004,86.9565217391304
W,Mitch Clarke,John Maguire,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,http://ufcstats.com/fighter-details/1a7745388839e52b,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,Greg Jackson 28 - 29. Chris Lee 28 - 29. Sal Signorino 28 - 29.,Danger Zone,The One,2013-06-15,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/8fd1f27e86661ede,0,0.0,0.0,,,19 of 53,13 of 25,9 of 27,,,42 of 77,34 of 47,42 of 64,,,0 of 0,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,1.0,,,0:00,0:48,1:39,,,0,0.0,0.0,,,6 of 22,6 of 12,3 of 7,,,13 of 29,42 of 48,11 of 18,,,0 of 2,2 of 2,1 of 3,,,0,0.0,0.0,,,0,0.0,0.0,,,1:57,2:44,2:10,,,6 of 28,4 of 11,6 of 19,,,2 of 5,1 of 5,2 of 2,,,11 of 20,8 of 9,1 of 6,,,14 of 47,10 of 22,2 of 11,,,5 of 6,3 of 3,3 of 6,,,0 of 0,0 of 0,4 of 10,,,5 of 21,5 of 11,1 of 5,,,1 of 1,1 of 1,2 of 2,,,0 of 0,0 of 0,0 of 0,,,5 of 21,2 of 6,1 of 3,,,1 of 1,1 of 1,2 of 4,,,0 of 0,3 of 5,0 of 0,,,Lightweight,W,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,http://ufcstats.com/fighter-details/1a7745388839e52b,73.0,69.0,4.0,4.0,True,True,True,mitch clarke,john maguire,http://ufcstats.com/fighter-details/1a7745388839e52b|http://ufcstats.com/fighter-details/c76ec2bc3a57666a,0.7021276595744681,False,False,False,1.4,-250.00000000000006,-100.0
W,Roland Delorme,Edwin Figueroa,http://ufcstats.com/fighter-details/173acb3f920082b8,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Richard Bertrand 28 - 29. Sal D'amato 28 - 29. Chris Lee 28 - 29.,--,El Feroz,2013-06-15,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/8fd1f27e86661ede,0,0.0,0.0,,,12 of 22,4 of 7,6 of 16,,,36 of 52,19 of 26,10 of 22,,,1 of 2,2 of 4,3 of 5,,,2,0.0,0.0,,,0,0.0,0.0,,,3:27,2:53,3:04,,,0,0.0,0.0,,,6 of 20,8 of 20,28 of 49,,,8 of 22,20 of 34,32 of 53,,,0 of 0,0 of 0,0 of 0,,,0,2.0,0.0,,,0,1.0,1.0,,,1:20,1:34,0:40,,,12 of 22,4 of 7,6 of 15,,,0 of 0,0 of 0,0 of 1,,,0 of 0,0 of 0,0 of 0,,,0 of 3,0 of 2,4 of 13,,,0 of 0,0 of 0,1 of 1,,,12 of 19,4 of 5,1 of 2,,,6 of 20,8 of 20,28 of 49,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,1 of 3,0 of 3,12 of 25,,,0 of 1,0 of 0,0 of 2,,,5 of 16,8 of 17,16 of 22,,,Bantamweight,W,http://ufcstats.com/fighter-details/173acb3f920082b8,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,71.0,69.0,2.0,2.0,True,True,True,roland delorme,edwin figueroa,http://ufcstats.com/fighter-details/173acb3f920082b8|http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,0.5656654888103652,True,True,True,1.7352941176470589,-136.0,73.52941176470588
W,Sean Pierson,Kenny Robertson,http://ufcstats.com/fighter-details/0d506315895efffc,http://ufcstats.com/fighter-details/6e0273f9478be71e,Welterweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29. Jason Rodgers 28 - 29. Sal Signorino 28 - 28.,The Punisher,--,2013-06-15,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/8fd1f27e86661ede,0,0.0,0.0,,,17 of 38,17 of 44,2 of 10,,,20 of 41,36 of 68,2 of 10,,,0 of 0,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,1.0,,,1:17,0:05,0:09,,,0,0.0,0.0,,,19 of 43,25 of 48,21 of 28,,,24 of 51,32 of 61,83 of 106,,,1 of 5,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:45,2:14,3:42,,,14 of 34,16 of 43,2 of 10,,,1 of 2,1 of 1,0 of 0,,,2 of 2,0 of 0,0 of 0,,,13 of 33,14 of 38,2 of 9,,,3 of 3,0 of 0,0 of 0,,,1 of 2,3 of 6,0 of 1,,,11 of 33,17 of 39,19 of 26,,,3 of 5,5 of 6,2 of 2,,,5 of 5,3 of 3,0 of 0,,,16 of 34,20 of 34,13 of 19,,,1 of 3,1 of 2,4 of 5,,,2 of 6,4 of 12,4 of 4,,,Welterweight,W,http://ufcstats.com/fighter-details/0d506315895efffc,http://ufcstats.com/fighter-details/6e0273f9478be71e,76.0,74.0,2.0,2.0,True,True,True,sean pierson,kenny robertson,http://ufcstats.com/fighter-details/0d506315895efffc|http://ufcstats.com/fighter-details/6e0273f9478be71e,0.5729537366548042,False,False,False,1.7142857142857144,-139.99999999999997,-100.0
L,Sam Stout,James Krause,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,http://ufcstats.com/fighter-details/8f6a18831a120817,Lightweight Bout,Submission,3,4:47,3 Rnd (5-5-5),Adam Cheadle,Guillotine Choke From Bottom Guard,Hands of Stone,The,2013-06-15,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/8fd1f27e86661ede,0,0.0,0.0,,,21 of 52,26 of 81,26 of 93,,,25 of 56,30 of 85,26 of 93,,,1 of 1,0 of 0,1 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:31,0:28,0:21,,,0,0.0,0.0,,,30 of 60,25 of 57,41 of 71,,,39 of 71,30 of 62,41 of 71,,,0 of 0,1 of 2,0 of 0,,,0,0.0,1.0,,,1,0.0,0.0,,,1:18,0:44,0:00,,,8 of 35,10 of 57,6 of 63,,,3 of 6,7 of 12,8 of 14,,,10 of 11,9 of 12,12 of 16,,,19 of 50,21 of 71,26 of 92,,,2 of 2,0 of 0,0 of 1,,,0 of 0,5 of 10,0 of 0,,,20 of 49,16 of 44,32 of 60,,,5 of 5,5 of 8,3 of 4,,,5 of 6,4 of 5,6 of 7,,,25 of 54,25 of 53,41 of 71,,,4 of 5,0 of 0,0 of 0,,,1 of 1,0 of 4,0 of 0,,,Lightweight,L,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,http://ufcstats.com/fighter-details/8f6a18831a120817,70.0,73.0,-3.0,3.0,False,False,True,sam stout,james krause,http://ufcstats.com/fighter-details/501b07aec9b8fc2d|http://ufcstats.com/fighter-details/8f6a18831a120817,0.7280334728033473,True,False,False,1.3448275862068966,-290.0,-100.0
W,Jake Shields,Tyron Woodley,http://ufcstats.com/fighter-details/fe435e440b5de0ff,http://ufcstats.com/fighter-details/effd9de9937996f8,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Chris Lee 30 - 27. Richard Bertrand 28 - 29. Sal D'amato 28 - 29.,--,The Chosen One,2013-06-15,"Winnipeg, Manitoba, Canada",http://ufcstats.com/event-details/8fd1f27e86661ede,0,0.0,0.0,,,38 of 93,19 of 53,25 of 65,,,48 of 103,43 of 80,41 of 84,,,0 of 4,0 of 7,0 of 7,,,0,0.0,0.0,,,0,0.0,0.0,,,0:56,2:15,0:55,,,0,0.0,0.0,,,17 of 27,18 of 24,25 of 43,,,31 of 41,22 of 28,44 of 62,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:38,0:43,0:44,,,0 of 37,1 of 23,5 of 32,,,19 of 31,13 of 22,17 of 27,,,19 of 25,5 of 8,3 of 6,,,14 of 57,6 of 32,13 of 42,,,24 of 36,13 of 21,12 of 23,,,0 of 0,0 of 0,0 of 0,,,3 of 13,3 of 8,5 of 21,,,13 of 13,10 of 11,18 of 19,,,1 of 1,5 of 5,2 of 3,,,6 of 16,9 of 15,7 of 22,,,11 of 11,9 of 9,18 of 21,,,0 of 0,0 of 0,0 of 0,,,Welterweight,W,http://ufcstats.com/fighter-details/fe435e440b5de0ff,http://ufcstats.com/fighter-details/effd9de9937996f8,72.0,74.0,-2.0,2.0,False,True,False,jake shields,tyron woodley,http://ufcstats.com/fighter-details/effd9de9937996f8|http://ufcstats.com/fighter-details/fe435e440b5de0ff,0.662676822633297,False,True,False,1.4761904761904765,-209.99999999999986,-100.0
