method_id,season,n,wins,win_rate,roi,units,active_seasons,positive_seasons,negative_seasons,max_negative_streak,roi_se
NFL-U010,2009,3,2,0.6666666666666666,0.8466666666666667,2.54,1,1,0,0,0.9236220968436051
NFL-U010,2010,5,3,0.6,0.41,2.05,1,1,0,0,0.57605555287663
NFL-U010,2011,3,2,0.6666666666666666,0.5666666666666667,1.7,1,1,0,0,0.7846938539611767
NFL-U010,2012,4,4,1.0,1.1400000000000001,4.5600000000000005,1,1,0,0,0.041432676315520146
NFL-U010,2013,3,0,0.0,-1.0,-3.0,1,0,1,1,0.0
NFL-U010,2014,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U010,2015,3,3,1.0,1.6433333333333333,4.93,1,1,0,0,0.06666666666666667
NFL-U010,2016,8,5,0.625,0.45250000000000007,3.6200000000000006,1,1,0,0,0.43542569482551857
NFL-U010,2017,6,4,0.6666666666666666,0.54,3.24,1,1,0,0,0.49031282531325526
NFL-U010,2019,4,4,1.0,1.3175,5.27,1,1,0,0,0.09944638421447675
NFL-U010,2020,4,2,0.5,0.1375,0.55,1,1,0,0,0.6606105130861907
NFL-U010,2021,3,2,0.6666666666666666,0.4266666666666667,1.28,1,1,0,0,0.7172710629725543
NFL-U010,2022,7,5,0.7142857142857143,0.6642857142857144,4.65,1,1,0,0,0.43210920766276056
NFL-U010,2023,4,2,0.5,0.12,0.48,1,1,0,0,0.6466323014923809
NFL-U010,2024,3,1,0.3333333333333333,-0.16666666666666666,-0.5,1,0,1,1,0.8333333333333335
NFL-U010,2025,4,3,0.75,0.935,3.74,1,1,0,0,0.6564233897924926
NFL-U011,2006,36,18,0.5,0.21722222222222223,7.82,1,1,0,0,0.20778369824346643
NFL-U011,2007,23,11,0.4782608695652174,0.1421739130434783,3.2700000000000005,1,1,0,0,0.25656514672597563
NFL-U011,2008,26,14,0.5384615384615384,0.2911538461538462,7.570000000000002,1,1,0,0,0.2415643420725558
NFL-U011,2009,28,14,0.5,0.23,6.44,1,1,0,0,0.23831418504497545
NFL-U011,2010,34,17,0.5,0.20764705882352943,7.0600000000000005,1,1,0,0,0.21190169366012673
NFL-U011,2011,33,12,0.36363636363636365,-0.16454545454545458,-5.4300000000000015,1,0,1,1,0.19624558039276063
NFL-U011,2012,41,23,0.5609756097560976,0.3204878048780488,13.14,1,1,0,0,0.1869491750480863
NFL-U011,2013,36,11,0.3055555555555556,-0.2958333333333333,-10.649999999999999,1,0,1,1,0.18034771309625086
NFL-U011,2014,33,19,0.5757575757575758,0.3027272727272727,9.989999999999998,1,1,0,0,0.19997361223993154
NFL-U011,2015,34,17,0.5,0.21147058823529416,7.190000000000001,1,1,0,0,0.21324466142065593
NFL-U011,2016,46,20,0.43478260869565216,0.044347826086956525,2.04,1,1,0,0,0.1792805407380695
NFL-U011,2017,32,13,0.40625,-0.0665625,-2.13,1,0,1,1,0.20440886908617423
NFL-U011,2018,29,14,0.4827586206896552,0.1006896551724138,2.92,1,1,0,0,0.217325849556238
NFL-U011,2019,35,21,0.6,0.3991428571428572,13.97,1,1,0,0,0.19913061944723762
NFL-U011,2020,29,20,0.6896551724137931,0.6455172413793104,18.720000000000002,1,1,0,0,0.21246534704812442
NFL-U011,2021,26,17,0.6538461538461539,0.4938461538461538,12.84,1,1,0,0,0.2194427045761968
NFL-U011,2022,41,23,0.5609756097560976,0.3436585365853658,14.089999999999998,1,1,0,0,0.18991485771953018
NFL-U011,2023,33,11,0.3333333333333333,-0.21878787878787878,-7.22,1,0,1,1,0.19603781599079026
NFL-U011,2024,36,14,0.3888888888888889,-0.10194444444444445,-3.67,1,0,1,1,0.19138999469812087
NFL-U011,2025,45,24,0.5333333333333333,0.29355555555555557,13.21,1,1,0,0,0.18486745335142682
NFL-U012,2006,10,7,0.7,0.696,6.96,1,1,0,0,0.3813257575005041
NFL-U012,2007,5,3,0.6,0.45199999999999996,2.26,1,1,0,0,0.5969455586567337
NFL-U012,2008,6,2,0.3333333333333333,-0.20666666666666667,-1.24,1,0,1,1,0.5019871622971162
NFL-U012,2009,8,4,0.5,0.24374999999999997,1.9499999999999997,1,1,0,0,0.47178588325940524
NFL-U012,2010,5,4,0.8,0.976,4.88,1,1,0,0,0.5013242463715474
NFL-U012,2011,10,5,0.5,0.13399999999999998,1.3399999999999999,1,1,0,0,0.38071044698621603
NFL-U012,2012,6,6,1.0,1.2983333333333331,7.789999999999999,1,1,0,0,0.11594299365540711
NFL-U012,2013,10,4,0.4,-0.04500000000000002,-0.4500000000000002,1,0,1,1,0.39059000954396605
NFL-U012,2014,11,4,0.36363636363636365,-0.2081818181818182,-2.29,1,0,1,1,0.3326172197527258
NFL-U012,2015,3,2,0.6666666666666666,0.59,1.77,1,1,0,0,0.8168435182660957
NFL-U012,2016,10,5,0.5,0.24000000000000005,2.4000000000000004,1,1,0,0,0.4180324283008569
NFL-U012,2017,6,2,0.3333333333333333,-0.20333333333333334,-1.22,1,0,1,1,0.5040216044752227
NFL-U012,2018,6,4,0.6666666666666666,0.6033333333333334,3.62,1,1,0,0,0.5128395893887723
NFL-U012,2019,10,7,0.7,0.6549999999999999,6.549999999999999,1,1,0,0,0.3664582741140751
NFL-U012,2020,8,7,0.875,1.1175,8.94,1,1,0,0,0.3177136513996751
NFL-U012,2021,5,3,0.6,0.38,1.9,1,1,0,0,0.5717429492350562
NFL-U012,2022,8,6,0.75,0.8275000000000001,6.620000000000001,1,1,0,0,0.4065567523201931
NFL-U012,2023,5,1,0.2,-0.5599999999999999,-2.8,1,0,1,1,0.43999999999999995
NFL-U012,2024,8,3,0.375,-0.12875,-1.03,1,0,1,1,0.42804137608747256
NFL-U012,2025,10,6,0.6,0.503,5.03,1,1,0,0,0.4123322554553414
NFL-U013,2006,25,14,0.56,0.43839999999999996,10.959999999999999,1,1,0,0,0.26113322270442724
NFL-U013,2007,15,7,0.4666666666666667,0.11600000000000002,1.7400000000000002,1,1,0,0,0.31984043640838283
NFL-U013,2008,13,8,0.6153846153846154,0.5207692307692308,6.7700000000000005,1,1,0,0,0.3481184987211593
NFL-U013,2009,12,8,0.6666666666666666,0.6683333333333333,8.02,1,1,0,0,0.3601784770825922
NFL-U013,2010,18,9,0.5,0.23777777777777775,4.279999999999999,1,1,0,0,0.3040248050117862
NFL-U013,2011,15,6,0.4,-0.11000000000000001,-1.6500000000000001,1,0,1,1,0.2918773388812173
NFL-U013,2012,18,12,0.6666666666666666,0.5572222222222221,10.029999999999998,1,1,0,0,0.27125923442075306
NFL-U013,2013,22,5,0.22727272727272727,-0.4540909090909091,-9.99,1,0,1,1,0.22017668927075143
NFL-U013,2014,20,11,0.55,0.3155,6.3100000000000005,1,1,0,0,0.2751415664325319
NFL-U013,2015,15,5,0.3333333333333333,-0.16333333333333327,-2.4499999999999993,1,0,1,1,0.31896658530272815
NFL-U013,2016,26,12,0.46153846153846156,0.18038461538461537,4.6899999999999995,1,1,0,0,0.25716470673584385
NFL-U013,2017,16,7,0.4375,-0.014375000000000027,-0.23000000000000043,1,0,1,1,0.29051386764088677
NFL-U013,2018,12,4,0.3333333333333333,-0.19249999999999998,-2.3099999999999996,1,0,1,1,0.3460253209337038
NFL-U013,2019,20,12,0.6,0.466,9.32,1,1,0,0,0.2774454901417574
NFL-U013,2020,16,10,0.625,0.44437499999999996,7.109999999999999,1,1,0,0,0.292613181450073
NFL-U013,2021,14,10,0.7142857142857143,0.7257142857142858,10.16,1,1,0,0,0.30765099801188367
NFL-U013,2022,27,18,0.6666666666666666,0.6,16.2,1,1,0,0,0.22525389283942743
NFL-U013,2023,21,8,0.38095238095238093,-0.09952380952380951,-2.09,1,0,1,1,0.2592273098767587
NFL-U013,2024,22,10,0.45454545454545453,0.04999999999999998,1.0999999999999996,1,1,0,0,0.2522067110689664
NFL-U013,2025,18,10,0.5555555555555556,0.28555555555555556,5.140000000000001,1,1,0,0,0.28140894604913524
NFL-U014,2006,28,19,0.6785714285714286,0.6367857142857144,17.830000000000002,1,1,0,0,0.22004572250430457
NFL-U014,2007,20,11,0.55,0.30800000000000005,6.160000000000001,1,1,0,0,0.27396657498776433
NFL-U014,2008,21,10,0.47619047619047616,0.13000000000000003,2.7300000000000004,1,1,0,0,0.26653865975287183
NFL-U014,2009,22,13,0.5909090909090909,0.4231818181818181,9.309999999999999,1,1,0,0,0.26188162485902594
NFL-U014,2010,32,19,0.59375,0.45687500000000003,14.620000000000001,1,1,0,0,0.21871621282847836
NFL-U014,2011,26,12,0.46153846153846156,0.02615384615384616,0.6800000000000002,1,1,0,0,0.22239194570575824
NFL-U014,2012,31,16,0.5161290322580645,0.23483870967741932,7.279999999999999,1,1,0,0,0.22049400594966173
NFL-U014,2013,29,8,0.27586206896551724,-0.34896551724137936,-10.120000000000001,1,0,1,1,0.20043754160738544
NFL-U014,2014,25,15,0.6,0.3344,8.36,1,1,0,0,0.2250096886802877
NFL-U014,2015,27,14,0.5185185185185185,0.2525925925925926,6.82,1,1,0,0,0.23921321211962868
NFL-U014,2016,39,20,0.5128205128205128,0.22282051282051285,8.690000000000001,1,1,0,0,0.19538879497939957
NFL-U014,2017,25,12,0.48,0.1048,2.62,1,1,0,0,0.23718285491718555
NFL-U014,2018,25,11,0.44,0.03839999999999998,0.9599999999999995,1,1,0,0,0.24135290896665543
NFL-U014,2019,34,21,0.6176470588235294,0.4344117647058824,14.770000000000001,1,1,0,0,0.1999764652714726
NFL-U014,2020,18,11,0.6111111111111112,0.45444444444444443,8.18,1,1,0,0,0.28467183517168415
NFL-U014,2021,21,14,0.6666666666666666,0.5133333333333333,10.78,1,1,0,0,0.24150651507857263
NFL-U014,2022,32,17,0.53125,0.24687499999999998,7.8999999999999995,1,1,0,0,0.21238585050790867
NFL-U014,2023,23,9,0.391304347826087,-0.10826086956521737,-2.4899999999999993,1,0,1,1,0.23862721035809353
NFL-U014,2024,21,8,0.38095238095238093,-0.10285714285714287,-2.16,1,0,1,1,0.25758322081661006
NFL-U014,2025,30,14,0.4666666666666667,0.08566666666666668,2.5700000000000003,1,1,0,0,0.21761438177907297
NFL-U015,2006,16,10,0.625,0.525625,8.41,1,1,0,0,0.3112594961737446
NFL-U015,2007,13,7,0.5384615384615384,0.3161538461538462,4.11,1,1,0,0,0.3541811402077975
NFL-U015,2008,12,6,0.5,0.24500000000000002,2.9400000000000004,1,1,0,0,0.37695249278679915
NFL-U015,2009,13,7,0.5384615384615384,0.3607692307692308,4.69,1,1,0,0,0.36626048867183336
NFL-U015,2010,11,6,0.5454545454545454,0.32090909090909087,3.53,1,1,0,0,0.3834519160218481
NFL-U015,2011,17,9,0.5294117647058824,0.21764705882352942,3.7,1,1,0,0,0.28835936705346343
NFL-U015,2012,13,10,0.7692307692307693,0.8092307692307692,10.52,1,1,0,0,0.2940313552494402
NFL-U015,2013,13,5,0.38461538461538464,-0.10846153846153844,-1.4099999999999997,1,0,1,1,0.32698476039499463
NFL-U015,2014,16,8,0.5,0.12312500000000003,1.9700000000000004,1,1,0,0,0.29127409592741565
NFL-U015,2015,10,5,0.5,0.16099999999999995,1.6099999999999994,1,1,0,0,0.3910738776468939
NFL-U015,2016,20,8,0.4,0.006500000000000039,0.13000000000000078,1,1,0,0,0.2847069361179741
NFL-U015,2017,13,7,0.5384615384615384,0.20307692307692304,2.6399999999999997,1,1,0,0,0.3231741306752021
NFL-U015,2018,11,4,0.36363636363636365,-0.12545454545454543,-1.3799999999999997,1,0,1,1,0.368054747993639
NFL-U015,2019,20,14,0.7,0.6485000000000001,12.97,1,1,0,0,0.25216773344239285
NFL-U015,2020,11,8,0.7272727272727273,0.7245454545454546,7.970000000000001,1,1,0,0,0.342842035283051
NFL-U015,2021,12,5,0.4166666666666667,-0.0666666666666667,-0.8000000000000003,1,0,1,1,0.3358691423874494
NFL-U015,2022,18,11,0.6111111111111112,0.4633333333333333,8.34,1,1,0,0,0.2868888787634856
NFL-U015,2023,9,3,0.3333333333333333,-0.18444444444444447,-1.6600000000000001,1,0,1,1,0.4093596324040456
NFL-U015,2024,15,8,0.5333333333333333,0.1833333333333333,2.7499999999999996,1,1,0,0,0.29743293228280754
NFL-U015,2025,15,9,0.6,0.49266666666666664,7.39,1,1,0,0,0.329117820366111
NFL-U016,2006,17,9,0.5294117647058824,0.34294117647058825,5.83,1,1,0,0,0.31782899201628845
NFL-U016,2007,9,5,0.5555555555555556,0.3855555555555556,3.47,1,1,0,0,0.44024333899658746
NFL-U016,2008,13,6,0.46153846153846156,0.12846153846153846,1.6700000000000002,1,1,0,0,0.3525654079229914
NFL-U016,2009,8,4,0.5,0.2675,2.14,1,1,0,0,0.48282187635370694
NFL-U016,2010,14,6,0.42857142857142855,0.09357142857142854,1.3099999999999996,1,1,0,0,0.35210763705019776
NFL-U016,2011,10,3,0.3,-0.28600000000000003,-2.8600000000000003,1,0,1,1,0.3653467150833879
NFL-U016,2012,13,9,0.6923076923076923,0.6692307692307692,8.7,1,1,0,0,0.3256855915395846
NFL-U016,2013,16,4,0.25,-0.409375,-6.55,1,0,1,1,0.2647175676546609
NFL-U016,2014,13,7,0.5384615384615384,0.19230769230769232,2.5,1,1,0,0,0.32013849936725874
NFL-U016,2015,9,3,0.3333333333333333,-0.23333333333333328,-2.0999999999999996,1,0,1,1,0.3851875445084439
NFL-U016,2016,24,13,0.5416666666666666,0.37375,8.97,1,1,0,0,0.2661506414594475
NFL-U016,2017,12,6,0.5,0.10916666666666663,1.3099999999999996,1,1,0,0,0.33656342176280374
NFL-U016,2018,10,5,0.5,0.17300000000000004,1.7300000000000004,1,1,0,0,0.39420538921847437
NFL-U016,2019,13,7,0.5384615384615384,0.2753846153846154,3.58,1,1,0,0,0.3458798060550607
NFL-U016,2020,13,8,0.6153846153846154,0.4346153846153846,5.65,1,1,0,0,0.33135041368156276
NFL-U016,2021,14,8,0.5714285714285714,0.34642857142857153,4.850000000000001,1,1,0,0,0.3264268882059182
NFL-U016,2022,14,10,0.7142857142857143,0.7449999999999999,10.429999999999998,1,1,0,0,0.3105414449167599
NFL-U016,2023,19,9,0.47368421052631576,0.12105263157894741,2.3000000000000007,1,1,0,0,0.28167096927767654
NFL-U016,2024,21,10,0.47619047619047616,0.10428571428571426,2.1899999999999995,1,1,0,0,0.2605274607850951
NFL-U016,2025,13,8,0.6153846153846154,0.4715384615384615,6.13,1,1,0,0,0.3378587289238791
NFL-U017,2006,9,7,0.7777777777777778,0.9433333333333334,8.49,1,1,0,0,0.3712366720391005
NFL-U017,2007,9,4,0.4444444444444444,0.09111111111111111,0.8200000000000001,1,1,0,0,0.43150719204912846
NFL-U017,2008,5,2,0.4,0.020000000000000018,0.10000000000000009,1,1,0,0,0.624627889226858
NFL-U017,2009,7,4,0.5714285714285714,0.5028571428571429,3.5200000000000005,1,1,0,0,0.5351311111516961
NFL-U017,2010,13,11,0.8461538461538461,1.03,13.39,1,1,0,0,0.25608241862378045
NFL-U017,2011,4,3,0.75,0.6675,2.67,1,1,0,0,0.5599014050110371
NFL-U017,2012,6,6,1.0,1.3633333333333333,8.18,1,1,0,0,0.11867790208983492
NFL-U017,2013,7,2,0.2857142857142857,-0.30428571428571427,-2.13,1,0,1,1,0.4499092879091727
NFL-U017,2014,7,3,0.42857142857142855,0.022857142857142847,0.15999999999999992,1,1,0,0,0.4827782409470965
NFL-U017,2015,4,1,0.25,-0.2975,-1.19,1,0,1,1,0.7025
NFL-U017,2016,18,8,0.4444444444444444,0.10777777777777778,1.94,1,1,0,0,0.3045650016538165
NFL-U017,2017,9,5,0.5555555555555556,0.24444444444444446,2.2,1,1,0,0,0.3964218821432229
NFL-U017,2018,9,4,0.4444444444444444,-0.038888888888888876,-0.34999999999999987,1,0,1,1,0.3805312238774619
NFL-U017,2019,8,6,0.75,0.87625,7.01,1,1,0,0,0.41628431861958404
NFL-U017,2020,10,6,0.6,0.353,3.53,1,1,0,0,0.3718693020105018
NFL-U017,2021,7,5,0.7142857142857143,0.5985714285714285,4.1899999999999995,1,1,0,0,0.4167300632042657
NFL-U017,2022,14,12,0.8571428571428571,1.0007142857142857,14.01,1,1,0,0,0.2343648519519411
NFL-U017,2023,7,2,0.2857142857142857,-0.36,-2.52,1,0,1,1,0.41311822359545786
NFL-U017,2024,12,6,0.5,0.19666666666666668,2.3600000000000003,1,1,0,0,0.36234784337147585
NFL-U017,2025,7,2,0.2857142857142857,-0.21428571428571433,-1.5000000000000002,1,0,1,1,0.5072937401304201
NFL-U018,2006,15,10,0.6666666666666666,0.6473333333333333,9.709999999999999,1,1,0,0,0.3149186843897608
NFL-U018,2007,7,3,0.42857142857142855,0.0042857142857143215,0.03000000000000025,1,1,0,0,0.47430077428757783
NFL-U018,2008,8,3,0.375,-0.09999999999999998,-0.7999999999999998,1,0,1,1,0.44189526878144847
NFL-U018,2009,4,2,0.5,0.16499999999999998,0.6599999999999999,1,1,0,0,0.6729227295908499
NFL-U018,2010,12,9,0.75,0.8358333333333334,10.030000000000001,1,1,0,0,0.3260285782540909
NFL-U018,2011,8,5,0.625,0.39249999999999996,3.1399999999999997,1,1,0,0,0.4091399952513634
NFL-U018,2012,6,6,1.0,1.0783333333333334,6.47,1,1,0,0,0.030156996608489448
NFL-U018,2013,9,1,0.1111111111111111,-0.7155555555555555,-6.4399999999999995,1,0,1,1,0.28444444444444444
NFL-U018,2014,8,4,0.5,0.0987499999999999,0.7899999999999991,1,1,0,0,0.41721199433176137
NFL-U018,2015,7,4,0.5714285714285714,0.4842857142857143,3.39,1,1,0,0,0.5275317961207338
NFL-U018,2016,16,8,0.5,0.274375,4.39,1,1,0,0,0.3328575380324141
NFL-U018,2017,6,3,0.5,0.19333333333333333,1.16,1,1,0,0,0.5358275012642699
NFL-U018,2018,5,3,0.6,0.324,1.62,1,1,0,0,0.5410046210523529
NFL-U018,2019,6,4,0.6666666666666666,0.5266666666666667,3.16,1,1,0,0,0.49571945470979634
NFL-U018,2020,4,1,0.25,-0.475,-1.9,1,0,1,1,0.525
NFL-U018,2021,1,1,1.0,1.35,1.35,0,0,0,0,
NFL-U018,2022,11,8,0.7272727272727273,0.6427272727272727,7.07,1,1,0,0,0.3237425770552077
NFL-U018,2023,4,2,0.5,0.28500000000000003,1.1400000000000001,1,1,0,0,0.741996181481639
NFL-U018,2024,8,5,0.625,0.5075,4.06,1,1,0,0,0.44410322963408916
NFL-U018,2025,6,4,0.6666666666666666,0.5266666666666667,3.16,1,1,0,0,0.4858714964999606
NFL-U019,2006,16,8,0.5,0.16812500000000002,2.6900000000000004,1,1,0,0,0.30548897791082413
NFL-U019,2007,8,6,0.75,0.8462500000000001,6.7700000000000005,1,1,0,0,0.4067464000191906
NFL-U019,2008,8,5,0.625,0.52125,4.17,1,1,0,0,0.4511193914665416
NFL-U019,2009,11,4,0.36363636363636365,-0.07818181818181817,-0.8599999999999999,1,0,1,1,0.3872486121386438
NFL-U019,2010,14,11,0.7857142857142857,0.992857142857143,13.900000000000002,1,1,0,0,0.2923896026688066
NFL-U019,2011,13,5,0.38461538461538464,-0.10461538461538468,-1.3600000000000008,1,0,1,1,0.32830687525431224
NFL-U019,2012,14,12,0.8571428571428571,0.9335714285714285,13.069999999999999,1,1,0,0,0.22281073410836594
NFL-U019,2013,14,2,0.14285714285714285,-0.6707142857142857,-9.39,1,0,1,1,0.22415277434829503
NFL-U019,2014,16,6,0.375,-0.17875000000000002,-2.8600000000000003,1,0,1,1,0.27510736540485425
NFL-U019,2015,18,8,0.4444444444444444,0.05722222222222224,1.0300000000000002,1,1,0,0,0.29046368784734433
NFL-U019,2016,19,9,0.47368421052631576,0.23421052631578942,4.449999999999999,1,1,0,0,0.3088426952401513
NFL-U019,2017,14,6,0.42857142857142855,-0.04857142857142855,-0.6799999999999997,1,0,1,1,0.30583313906147364
NFL-U019,2018,8,4,0.5,0.28375000000000006,2.2700000000000005,1,1,0,0,0.4866391208365511
NFL-U019,2019,17,9,0.5294117647058824,0.2852941176470588,4.85,1,1,0,0,0.3060518478363002
NFL-U019,2020,6,4,0.6666666666666666,0.5416666666666666,3.25,1,1,0,0,0.49701386075015835
NFL-U019,2021,15,9,0.6,0.3546666666666667,5.32,1,1,0,0,0.29897103963374533
NFL-U019,2022,21,11,0.5238095238095238,0.2447619047619048,5.140000000000001,1,1,0,0,0.2678651215742898
NFL-U019,2023,19,9,0.47368421052631576,0.07473684210526317,1.4200000000000004,1,1,0,0,0.26810398656985807
NFL-U019,2024,14,9,0.6428571428571429,0.4857142857142857,6.8,1,1,0,0,0.30999772116446045
NFL-U019,2025,13,9,0.6923076923076923,0.5707692307692308,7.420000000000001,1,1,0,0,0.3057933388335179
NFL-U020,2006,13,8,0.6153846153846154,0.4738461538461537,6.159999999999998,1,1,0,0,0.3407599697763403
NFL-U020,2007,6,4,0.6666666666666666,0.6083333333333334,3.6500000000000004,1,1,0,0,0.5106754786010823
NFL-U020,2008,10,5,0.5,0.23700000000000002,2.37,1,1,0,0,0.4128439306942892
NFL-U020,2009,8,3,0.375,-0.07625000000000001,-0.6100000000000001,1,0,1,1,0.4529503973946816
NFL-U020,2010,14,10,0.7142857142857143,0.7371428571428573,10.320000000000002,1,1,0,0,0.30822681204092306
NFL-U020,2011,11,5,0.45454545454545453,0.04181818181818186,0.4600000000000004,1,1,0,0,0.3633300982998498
NFL-U020,2012,8,7,0.875,1.02125,8.17,1,1,0,0,0.30292878406365703
NFL-U020,2013,9,2,0.2222222222222222,-0.5166666666666667,-4.65,1,0,1,1,0.3204857424459177
NFL-U020,2014,7,6,0.8571428571428571,0.8785714285714287,6.15,1,1,0,0,0.31752336675491166
NFL-U020,2015,10,8,0.8,0.983,9.83,1,1,0,0,0.3397059185694461
NFL-U020,2016,18,6,0.3333333333333333,-0.1927777777777778,-3.47,1,0,1,1,0.2790445949736767
NFL-U020,2017,13,5,0.38461538461538464,-0.13846153846153847,-1.8000000000000003,1,0,1,1,0.31599627990719664
NFL-U020,2018,5,3,0.6,0.376,1.88,1,1,0,0,0.5630150974885131
NFL-U020,2019,8,3,0.375,-0.0875,-0.7,1,0,1,1,0.44731241080160383
NFL-U020,2020,8,7,0.875,1.1625,9.3,1,1,0,0,0.3246522865202972
NFL-U020,2021,5,3,0.6,0.40800000000000003,2.04,1,1,0,0,0.5802016890702749
NFL-U020,2022,14,8,0.5714285714285714,0.3657142857142857,5.12,1,1,0,0,0.329966222523275
NFL-U020,2023,9,3,0.3333333333333333,-0.2177777777777778,-1.9600000000000002,1,0,1,1,0.3928308152152986
NFL-U020,2024,9,3,0.3333333333333333,-0.28,-2.5200000000000005,1,0,1,1,0.36004629331980814
NFL-U020,2025,12,10,0.8333333333333334,1.0341666666666665,12.409999999999998,1,1,0,0,0.2832989061080544
NFL-U021,2006,14,9,0.6428571428571429,0.5707142857142857,7.99,1,1,0,0,0.33023878188550854
NFL-U021,2007,7,4,0.5714285714285714,0.36571428571428577,2.5600000000000005,1,1,0,0,0.4843545392869681
NFL-U021,2008,4,3,0.75,0.855,3.42,1,1,0,0,0.6207186695006577
NFL-U021,2009,3,2,0.6666666666666666,0.8466666666666667,2.54,1,1,0,0,0.9236220968436051
NFL-U021,2010,5,5,1.0,1.348,6.74,1,1,0,0,0.07452516353554682
NFL-U021,2011,3,1,0.3333333333333333,-0.24333333333333332,-0.73,1,0,1,1,0.7566666666666667
NFL-U021,2012,5,4,0.8,0.756,3.78,1,1,0,0,0.4442139124340884
NFL-U021,2013,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U021,2014,1,0,0.0,-1.0,-1.0,0,0,0,0,
NFL-U021,2015,3,3,1.0,1.4799999999999998,4.4399999999999995,1,1,0,0,0.11676186592091328
NFL-U021,2016,8,5,0.625,0.41000000000000003,3.2800000000000002,1,1,0,0,0.4191019310041753
NFL-U021,2017,4,3,0.75,0.7075,2.83,1,1,0,0,0.5783219259201573
NFL-U021,2019,1,1,1.0,1.35,1.35,0,0,0,0,
NFL-U021,2020,3,2,0.6666666666666666,0.6233333333333334,1.87,1,1,0,0,0.834392660029504
NFL-U021,2021,1,1,1.0,1.25,1.25,0,0,0,0,
NFL-U021,2022,6,5,0.8333333333333334,0.9416666666666668,5.65,1,1,0,0,0.3920324533051371
NFL-U021,2023,3,1,0.3333333333333333,-0.25333333333333335,-0.76,1,0,1,1,0.7466666666666667
NFL-U021,2024,3,0,0.0,-1.0,-3.0,1,0,1,1,0.0
NFL-U021,2025,4,3,0.75,0.7475,2.99,1,1,0,0,0.5982665933065849
NFL-U022,2006,4,2,0.5,0.20499999999999996,0.8199999999999998,1,1,0,0,0.6957190524917368
NFL-U022,2007,3,3,1.0,1.47,4.41,1,1,0,0,0.15885003409925144
NFL-U022,2008,5,4,0.8,0.9399999999999998,4.699999999999999,1,1,0,0,0.4893260671576776
NFL-U022,2009,6,2,0.3333333333333333,-0.15833333333333335,-0.9500000000000002,1,0,1,1,0.5336316873816415
NFL-U022,2010,9,6,0.6666666666666666,0.5477777777777777,4.93,1,1,0,0,0.3917367943522572
NFL-U022,2011,5,3,0.6,0.362,1.81,1,1,0,0,0.5561780290518495
NFL-U022,2012,7,6,0.8571428571428571,0.8857142857142856,6.199999999999999,1,1,0,0,0.32156505039051286
NFL-U022,2013,7,0,0.0,-1.0,-7.0,1,0,1,1,0.0
NFL-U022,2014,9,4,0.4444444444444444,-0.03444444444444445,-0.31000000000000005,1,0,1,1,0.38356917060939
NFL-U022,2015,5,3,0.6,0.386,1.9300000000000002,1,1,0,0,0.5821992785979728
NFL-U022,2016,11,5,0.45454545454545453,0.19727272727272727,2.17,1,1,0,0,0.41672770902721884
NFL-U022,2017,6,4,0.6666666666666666,0.5,3.0,1,1,0,0,0.4791450719771623
NFL-U022,2018,3,2,0.6666666666666666,0.6466666666666667,1.9400000000000002,1,1,0,0,0.827291430580005
NFL-U022,2019,7,4,0.5714285714285714,0.3528571428571428,2.4699999999999998,1,1,0,0,0.4836454539950396
NFL-U022,2020,6,3,0.5,0.17333333333333334,1.04,1,1,0,0,0.526913444294011
NFL-U022,2021,4,3,0.75,0.575,2.3,1,1,0,0,0.5284332187388172
NFL-U022,2022,5,2,0.4,-0.13600000000000004,-0.6800000000000002,1,0,1,1,0.5290897844411664
NFL-U022,2023,5,3,0.6,0.44800000000000006,2.24,1,1,0,0,0.5923715050540497
NFL-U022,2024,5,4,0.8,0.984,4.92,1,1,0,0,0.49821280593738243
NFL-U022,2025,4,4,1.0,1.2875,5.15,1,1,0,0,0.09533930633969041
NFL-U023,2006,3,2,0.6666666666666666,0.7033333333333333,2.11,1,1,0,0,0.856355326044303
NFL-U023,2007,5,4,0.8,1.08,5.4,1,1,0,0,0.5249190413768584
NFL-U023,2008,4,0,0.0,-1.0,-4.0,1,0,1,1,0.0
NFL-U023,2009,5,3,0.6,0.6239999999999999,3.119999999999999,1,1,0,0,0.6630279028819224
NFL-U023,2010,7,6,0.8571428571428571,1.1300000000000001,7.91,1,1,0,0,0.36249137920783714
NFL-U023,2011,2,1,0.5,0.11499999999999999,0.22999999999999998,0,0,0,0,1.1149999999999998
NFL-U023,2012,3,2,0.6666666666666666,0.4266666666666667,1.28,1,1,0,0,0.7172710629725543
NFL-U023,2013,7,1,0.14285714285714285,-0.6900000000000001,-4.83,1,0,1,1,0.30999999999999994
NFL-U023,2014,2,1,0.5,0.22999999999999998,0.45999999999999996,0,0,0,0,1.23
NFL-U023,2015,5,2,0.4,0.06400000000000002,0.32000000000000006,1,1,0,0,0.6532886039110126
NFL-U023,2016,12,7,0.5833333333333334,0.40166666666666667,4.82,1,1,0,0,0.36337607477264067
NFL-U023,2017,4,2,0.5,0.22000000000000003,0.8800000000000001,1,1,0,0,0.7055494312945054
NFL-U023,2018,8,3,0.375,-0.11624999999999999,-0.9299999999999999,1,0,1,1,0.4335482239613028
