match_id,date,season,outcome,odds,market_prob,profit,method_id
MLS:20210623:NASHVILLESC:TORONTOFC:6657,2021-06-23 00:00:00+00:00,2021,AWAY,3.75,0.2592055001115175,-1.0,MLS-A05
MLS:20210626:NASHVILLESC:CFMONTRÉAL:6666,2021-06-26 00:00:00+00:00,2021,HOME,1.67,0.5817448764751479,-1.0,MLS-A02
MLS:20210626:PORTLANDTIMB:MINNESOTAUNI:6667,2021-06-26 00:00:00+00:00,2021,AWAY,3.47,0.2799471797774005,2.47,MLS-A05
MLS:20210626:SANJOSEEARTH:LAGALAXY:6669,2021-06-26 00:00:00+00:00,2021,AWAY,3.15,0.3088470583182106,2.15,MLS-A05
MLS:20210626:TORONTOFC:FCCINCINNATI:6672,2021-06-26 00:00:00+00:00,2021,AWAY,3.72,0.26126220618621576,2.72,MLS-A06
MLS:20210627:NEWYORKCITYF:DCUNITED:6676,2021-06-27 00:00:00+00:00,2021,HOME,1.68,0.5776019411792876,0.6799999999999999,MLS-A02
MLS:20210703:NASHVILLESC:PHILADELPHIA:6684,2021-07-03 00:00:00+00:00,2021,AWAY,3.78,0.2571649883810999,-1.0,MLS-A05
MLS:20210717:CFMONTRÉAL:FCCINCINNATI:6702,2021-07-17 00:00:00+00:00,2021,AWAY,3.56,0.268866786793604,-1.0,MLS-A03
MLS:20210717:CFMONTRÉAL:FCCINCINNATI:6702,2021-07-17 00:00:00+00:00,2021,AWAY,3.56,0.268866786793604,-1.0,MLS-A06
MLS:20210717:NASHVILLESC:CHICAGOFIREF:6706,2021-07-17 00:00:00+00:00,2021,HOME,1.78,0.5455600183747749,0.78,MLS-A02
MLS:20210717:PORTLANDTIMB:FCDALLAS:6708,2021-07-17 00:00:00+00:00,2021,HOME,1.88,0.5165843127848405,0.8799999999999999,MLS-A02
MLS:20210721:CHICAGOFIREF:DCUNITED:6713,2021-07-21 00:00:00+00:00,2021,AWAY,3.15,0.3088961651589988,-1.0,MLS-A05
MLS:20210721:COLUMBUSCREW:NASHVILLESC:6715,2021-07-21 00:00:00+00:00,2021,AWAY,3.59,0.27094285060360895,-1.0,MLS-A05
MLS:20210721:INTERMIAMICF:NEWENGLANDRE:6717,2021-07-21 00:00:00+00:00,2021,AWAY,2.79,0.34848886379610317,1.79,MLS-A05
MLS:20210725:SEATTLESOUND:SPORTINGKANS:6737,2021-07-25 00:00:00+00:00,2021,AWAY,3.03,0.32097601490510347,2.03,MLS-A05
MLS:20210725:SEATTLESOUND:SPORTINGKANS:6737,2021-07-25 00:00:00+00:00,2021,AWAY,3.03,0.32097601490510347,2.03,MLS-R03
MLS:20210730:LAGALAXY:PORTLANDTIMB:6739,2021-07-30 00:00:00+00:00,2021,AWAY,3.6,0.26971421510410587,-1.0,MLS-A05
MLS:20210731:FCCINCINNATI:DCUNITED:6743,2021-07-31 00:00:00+00:00,2021,AWAY,3.1,0.3138184403887177,-1.0,MLS-A05
MLS:20210731:NEWYORKREDBU:NEWENGLANDRE:6746,2021-07-31 00:00:00+00:00,2021,AWAY,3.2,0.3036849349577764,2.2,MLS-A05
MLS:20210804:COLUMBUSCREW:DCUNITED:6755,2021-08-04 00:00:00+00:00,2021,AWAY,3.44,0.28286811209822504,2.44,MLS-R03
MLS:20210804:LAGALAXY:REALSALTLAKE:6756,2021-08-04 00:00:00+00:00,2021,HOME,1.81,0.5370421622805284,0.81,MLS-A02
MLS:20210804:LOSANGELESFC:SPORTINGKANS:6757,2021-08-04 00:00:00+00:00,2021,HOME,1.76,0.551131221719457,-1.0,MLS-A02
MLS:20210804:PHILADELPHIA:TORONTOFC:6761,2021-08-04 00:00:00+00:00,2021,HOME,1.63,0.5964847134546355,0.6299999999999999,MLS-A02
MLS:20210804:PORTLANDTIMB:SANJOSEEARTH:6762,2021-08-04 00:00:00+00:00,2021,HOME,1.85,0.5254379743355005,-1.0,MLS-A02
MLS:20210807:MINNESOTAUNI:HOUSTONDYNAM:6768,2021-08-07 00:00:00+00:00,2021,HOME,1.69,0.5740624686313928,0.69,MLS-A02
MLS:20210807:PORTLANDTIMB:REALSALTLAKE:6769,2021-08-07 00:00:00+00:00,2021,AWAY,3.85,0.25194052059426264,-1.0,MLS-A05
MLS:20210807:PORTLANDTIMB:REALSALTLAKE:6769,2021-08-07 00:00:00+00:00,2021,AWAY,3.85,0.25194052059426264,-1.0,MLS-R03
MLS:20210808:INTERMIAMICF:NASHVILLESC:6773,2021-08-08 00:00:00+00:00,2021,AWAY,2.99,0.325512410844978,-1.0,MLS-A05
MLS:20210814:HOUSTONDYNAM:COLORADORAPI:6780,2021-08-14 00:00:00+00:00,2021,AWAY,2.9,0.335706270028884,1.9,MLS-A05
MLS:20210814:MINNESOTAUNI:LAGALAXY:6781,2021-08-14 00:00:00+00:00,2021,AWAY,4.81,0.2013948666561843,3.8099999999999996,MLS-A06
MLS:20210815:CHICAGOFIREF:COLUMBUSCREW:6786,2021-08-15 00:00:00+00:00,2021,AWAY,3.01,0.32335181022221055,-1.0,MLS-A05
MLS:20210818:FCCINCINNATI:CFMONTRÉAL:6793,2021-08-18 00:00:00+00:00,2021,AWAY,3.02,0.3224723330572912,-1.0,MLS-A05
MLS:20210818:FCDALLAS:SEATTLESOUND:6794,2021-08-18 00:00:00+00:00,2021,AWAY,3.78,0.2569566519296145,2.78,MLS-A05
MLS:20210820:LAGALAXY:SANJOSEEARTH:6802,2021-08-20 00:00:00+00:00,2021,HOME,1.79,0.5424415094452972,-1.0,MLS-A02
MLS:20210821:HOUSTONDYNAM:FCDALLAS:6807,2021-08-21 00:00:00+00:00,2021,HOME,2.23,0.43666311347341674,-1.0,MLS-R01V2
MLS:20210821:INTERMIAMICF:TORONTOFC:6808,2021-08-21 00:00:00+00:00,2021,AWAY,3.38,0.2878104940752246,-1.0,MLS-A06
MLS:20210821:ORLANDOCITYS:CHICAGOFIREF:6811,2021-08-21 00:00:00+00:00,2021,HOME,1.69,0.5744189222407341,0.69,MLS-A02
MLS:20210828:DCUNITED:PHILADELPHIA:6818,2021-08-28 00:00:00+00:00,2021,HOME,2.34,0.4158164598058021,1.3399999999999999,MLS-R01V2
MLS:20210829:VANCOUVERWHI:REALSALTLAKE:6826,2021-08-29 00:00:00+00:00,2021,AWAY,3.49,0.27894397986315966,-1.0,MLS-A05
MLS:20210903:HOUSTONDYNAM:PORTLANDTIMB:6827,2021-09-03 00:00:00+00:00,2021,HOME,2.18,0.44656143173134927,-1.0,MLS-R01V2
MLS:20210910:VANCOUVERWHI:PORTLANDTIMB:6837,2021-09-10 00:00:00+00:00,2021,AWAY,3.05,0.3191485423415086,2.05,MLS-A03
MLS:20210911:FCDALLAS:SANJOSEEARTH:6841,2021-09-11 00:00:00+00:00,2021,HOME,1.98,0.49098715623496325,-1.0,MLS-R02V2
MLS:20210911:NEWYORKREDBU:DCUNITED:6845,2021-09-11 00:00:00+00:00,2021,AWAY,3.22,0.3018270383859985,-1.0,MLS-A05
MLS:20210914:TORONTOFC:INTERMIAMICF:6851,2021-09-14 00:00:00+00:00,2021,AWAY,3.68,0.26452829657569915,2.68,MLS-A05
MLS:20210915:PORTLANDTIMB:COLORADORAPI:6857,2021-09-15 00:00:00+00:00,2021,AWAY,3.18,0.305904438385554,-1.0,MLS-A05
MLS:20210915:SANJOSEEARTH:REALSALTLAKE:6858,2021-09-15 00:00:00+00:00,2021,AWAY,3.57,0.2727446448723819,2.57,MLS-A05
MLS:20210915:SPORTINGKANS:MINNESOTAUNI:6859,2021-09-15 00:00:00+00:00,2021,HOME,1.89,0.5137388082741587,0.8899999999999999,MLS-A02
MLS:20210917:INTERMIAMICF:NEWYORKREDBU:6860,2021-09-17 00:00:00+00:00,2021,AWAY,3.7,0.262950857397639,2.7,MLS-A03
MLS:20210917:INTERMIAMICF:NEWYORKREDBU:6860,2021-09-17 00:00:00+00:00,2021,AWAY,3.7,0.262950857397639,2.7,MLS-A06
MLS:20210918:REALSALTLAKE:SEATTLESOUND:6867,2021-09-18 00:00:00+00:00,2021,HOME,2.29,0.42492786689729506,1.29,MLS-R01V2
MLS:20210918:REALSALTLAKE:SEATTLESOUND:6867,2021-09-18 00:00:00+00:00,2021,HOME,2.29,0.42492786689729506,1.29,MLS-R02V2
MLS:20210925:NEWYORKCITYF:NEWYORKREDBU:6881,2021-09-25 00:00:00+00:00,2021,HOME,1.71,0.5674321710232627,-1.0,MLS-A02
MLS:20210925:PORTLANDTIMB:REALSALTLAKE:6883,2021-09-25 00:00:00+00:00,2021,AWAY,3.59,0.2704722352193826,-1.0,MLS-R03
MLS:20210925:VANCOUVERWHI:FCDALLAS:6885,2021-09-25 00:00:00+00:00,2021,AWAY,3.15,0.3090031904131974,-1.0,MLS-A03
MLS:20210926:SPORTINGKANS:SEATTLESOUND:6888,2021-09-26 00:00:00+00:00,2021,HOME,2.04,0.4767682053541919,-1.0,MLS-R01V2
MLS:20210926:SPORTINGKANS:SEATTLESOUND:6888,2021-09-26 00:00:00+00:00,2021,HOME,2.04,0.4767682053541919,-1.0,MLS-R02V2
MLS:20210929:DCUNITED:MINNESOTAUNI:6893,2021-09-29 00:00:00+00:00,2021,HOME,1.63,0.5952051788735646,0.6299999999999999,MLS-A02
MLS:20210929:HOUSTONDYNAM:VANCOUVERWHI:6895,2021-09-29 00:00:00+00:00,2021,AWAY,4.75,0.2041500193323882,-1.0,MLS-A06
MLS:20210929:LOSANGELESFC:PORTLANDTIMB:6896,2021-09-29 00:00:00+00:00,2021,AWAY,4.58,0.21168390707139226,3.58,MLS-A06
MLS:20210929:NEWYORKREDBU:PHILADELPHIA:6898,2021-09-29 00:00:00+00:00,2021,HOME,2.38,0.40861526609745136,-1.0,MLS-R01V2
MLS:20211002:AUSTINFC:REALSALTLAKE:6902,2021-10-02 00:00:00+00:00,2021,AWAY,3.19,0.30479344906083783,-1.0,MLS-A05
MLS:20211002:FCDALLAS:MINNESOTAUNI:6905,2021-10-02 00:00:00+00:00,2021,HOME,2.15,0.45268953681688984,-1.0,MLS-R01V2
MLS:20211003:LAGALAXY:LOSANGELESFC:6908,2021-10-03 00:00:00+00:00,2021,AWAY,2.95,0.3300768649425817,-1.0,MLS-A05
MLS:20211003:PHILADELPHIA:COLUMBUSCREW:6910,2021-10-03 00:00:00+00:00,2021,AWAY,4.77,0.20370097272936416,-1.0,MLS-A06
MLS:20211003:SEATTLESOUND:COLORADORAPI:6912,2021-10-03 00:00:00+00:00,2021,AWAY,3.79,0.25642696320106567,-1.0,MLS-R03
MLS:20211003:SPORTINGKANS:HOUSTONDYNAM:6913,2021-10-03 00:00:00+00:00,2021,HOME,1.66,0.5848244662265297,0.6599999999999999,MLS-A02
MLS:20211009:SEATTLESOUND:VANCOUVERWHI:6917,2021-10-09 00:00:00+00:00,2021,HOME,1.84,0.5276430532541515,0.8400000000000001,MLS-A02
MLS:20211010:MINNESOTAUNI:COLORADORAPI:6918,2021-10-10 00:00:00+00:00,2021,AWAY,3.88,0.2505329766576592,2.88,MLS-A05
MLS:20211016:AUSTINFC:MINNESOTAUNI:6919,2021-10-16 00:00:00+00:00,2021,AWAY,2.89,0.33685986889076386,1.8900000000000001,MLS-A05
MLS:20211016:CFMONTRÉAL:PHILADELPHIA:6920,2021-10-16 00:00:00+00:00,2021,HOME,2.33,0.41791484427143344,-1.0,MLS-R01V2
MLS:20211020:HOUSTONDYNAM:LAGALAXY:6937,2021-10-20 00:00:00+00:00,2021,AWAY,2.81,0.34609441995232537,1.81,MLS-A05
MLS:20211020:INTERMIAMICF:TORONTOFC:6938,2021-10-20 00:00:00+00:00,2021,AWAY,3.2,0.30394498733260944,-1.0,MLS-A05
MLS:20211020:MINNESOTAUNI:PHILADELPHIA:6939,2021-10-20 00:00:00+00:00,2021,HOME,2.31,0.42113023759788204,1.31,MLS-R01V2
MLS:20211020:MINNESOTAUNI:PHILADELPHIA:6939,2021-10-20 00:00:00+00:00,2021,HOME,2.31,0.42113023759788204,1.31,MLS-R02V2
MLS:20211020:SANJOSEEARTH:AUSTINFC:6943,2021-10-20 00:00:00+00:00,2021,AWAY,3.29,0.295518172583802,-1.0,MLS-R03
MLS:20211023:CHICAGOFIREF:REALSALTLAKE:6944,2021-10-23 00:00:00+00:00,2021,AWAY,3.5,0.2778725588104749,-1.0,MLS-A05
MLS:20211023:MINNESOTAUNI:LOSANGELESFC:6949,2021-10-23 00:00:00+00:00,2021,AWAY,3.0,0.3242337592708426,-1.0,MLS-A05
MLS:20211023:PHILADELPHIA:NASHVILLESC:6951,2021-10-23 00:00:00+00:00,2021,HOME,1.89,0.5134744264743414,0.8899999999999999,MLS-A02
MLS:20211023:SANJOSEEARTH:VANCOUVERWHI:6952,2021-10-23 00:00:00+00:00,2021,AWAY,2.93,0.3322819197102324,-1.0,MLS-A05
MLS:20211023:SEATTLESOUND:SPORTINGKANS:6953,2021-10-23 00:00:00+00:00,2021,AWAY,3.87,0.2511802407378459,2.87,MLS-R03
MLS:20211024:AUSTINFC:HOUSTONDYNAM:6955,2021-10-24 00:00:00+00:00,2021,AWAY,3.12,0.3115375763088962,-1.0,MLS-A05
MLS:20211027:SPORTINGKANS:LAGALAXY:6966,2021-10-27 00:00:00+00:00,2021,AWAY,3.51,0.2767831670300332,-1.0,MLS-R03
MLS:20211027:VANCOUVERWHI:MINNESOTAUNI:6968,2021-10-27 00:00:00+00:00,2021,AWAY,2.99,0.32539886921394606,-1.0,MLS-A03
MLS:20211030:FCDALLAS:AUSTINFC:6971,2021-10-30 00:00:00+00:00,2021,AWAY,3.7,0.2628205128205128,-1.0,MLS-R03
MLS:20211031:MINNESOTAUNI:SPORTINGKANS:6976,2021-10-31 00:00:00+00:00,2021,HOME,2.13,0.456955314314567,1.13,MLS-R02V2
MLS:20211101:SEATTLESOUND:LAGALAXY:6979,2021-11-01 00:00:00+00:00,2021,HOME,1.78,0.5450861617556053,-1.0,MLS-A02
MLS:20211107:CFMONTRÉAL:ORLANDOCITYS:6985,2021-11-07 00:00:00+00:00,2021,AWAY,3.48,0.27933502257506476,2.48,MLS-A03
MLS:20211107:CFMONTRÉAL:ORLANDOCITYS:6985,2021-11-07 00:00:00+00:00,2021,AWAY,3.48,0.27933502257506476,2.48,MLS-A05
MLS:20211107:COLUMBUSCREW:CHICAGOFIREF:6987,2021-11-07 00:00:00+00:00,2021,AWAY,4.74,0.20436814849687268,-1.0,MLS-A06
MLS:20211107:NASHVILLESC:NEWYORKREDBU:6990,2021-11-07 00:00:00+00:00,2021,AWAY,3.65,0.2662156515060819,-1.0,MLS-R03
MLS:20220305:TORONTOFC:NEWYORKREDBU:7035,2022-03-05 00:00:00+00:00,2022,AWAY,2.88,0.33757647675260827,1.88,MLS-A05
MLS:20220312:DCUNITED:CHICAGOFIREF:7041,2022-03-12 00:00:00+00:00,2022,AWAY,3.4,0.2862715957644436,2.4,MLS-A05
MLS:20220312:FCDALLAS:NASHVILLESC:7042,2022-03-12 00:00:00+00:00,2022,AWAY,3.14,0.31033842727216476,-1.0,MLS-A05
MLS:20220319:REALSALTLAKE:NASHVILLESC:7062,2022-03-19 00:00:00+00:00,2022,AWAY,2.88,0.33796979276431327,-1.0,MLS-A05
MLS:20220319:TORONTOFC:DCUNITED:7063,2022-03-19 00:00:00+00:00,2022,AWAY,3.04,0.3199384532648153,-1.0,MLS-A05
MLS:20220409:ORLANDOCITYS:CHICAGOFIREF:7089,2022-04-09 00:00:00+00:00,2022,HOME,1.93,0.5044369965839481,0.9299999999999999,MLS-A02
MLS:20220409:PHILADELPHIA:COLUMBUSCREW:7090,2022-04-09 00:00:00+00:00,2022,AWAY,3.68,0.26405362086551065,-1.0,MLS-A05
MLS:20220410:AUSTINFC:MINNESOTAUNI:7094,2022-04-10 00:00:00+00:00,2022,AWAY,3.55,0.27381683764702647,-1.0,MLS-A05
MLS:20220416:COLUMBUSCREW:ORLANDOCITYS:7099,2022-04-16 00:00:00+00:00,2022,AWAY,4.55,0.21325648414985593,3.55,MLS-A06
MLS:20220416:HOUSTONDYNAM:PORTLANDTIMB:7101,2022-04-16 00:00:00+00:00,2022,AWAY,3.43,0.2838828778011384,-1.0,MLS-A05
MLS:20220423:COLORADORAPI:CHARLOTTEFC:7111,2022-04-23 00:00:00+00:00,2022,HOME,1.63,0.5946950653210328,-1.0,MLS-A02
MLS:20220423:DCUNITED:NEWENGLANDRE:7112,2022-04-23 00:00:00+00:00,2022,AWAY,2.95,0.33018287567809407,-1.0,MLS-A05
MLS:20220423:PORTLANDTIMB:REALSALTLAKE:7117,2022-04-23 00:00:00+00:00,2022,AWAY,4.02,0.24182622655546418,-1.0,MLS-A06
MLS:20220423:SPORTINGKANS:COLUMBUSCREW:7119,2022-04-23 00:00:00+00:00,2022,AWAY,2.89,0.33677503461628944,-1.0,MLS-A05
MLS:20220430:COLORADORAPI:PORTLANDTIMB:7126,2022-04-30 00:00:00+00:00,2022,HOME,1.63,0.5964114355519772,0.6299999999999999,MLS-A02
MLS:20220430:COLUMBUSCREW:DCUNITED:7127,2022-04-30 00:00:00+00:00,2022,AWAY,4.24,0.22930492028659807,-1.0,MLS-A06
MLS:20220430:ORLANDOCITYS:CHARLOTTEFC:7130,2022-04-30 00:00:00+00:00,2022,HOME,1.92,0.5066564651874522,0.9199999999999999,MLS-A02
MLS:20220507:DCUNITED:HOUSTONDYNAM:7141,2022-05-07 00:00:00+00:00,2022,HOME,1.88,0.5156815440289506,0.8799999999999999,MLS-A02
MLS:20220507:LOSANGELESFC:PHILADELPHIA:7143,2022-05-07 00:00:00+00:00,2022,HOME,2.02,0.48062531753333243,-1.0,MLS-R02V2
MLS:20220514:PHILADELPHIA:NEWYORKREDBU:7159,2022-05-14 00:00:00+00:00,2022,AWAY,3.58,0.2717549865485973,-1.0,MLS-A05
MLS:20220514:REALSALTLAKE:AUSTINFC:7161,2022-05-14 00:00:00+00:00,2022,AWAY,3.16,0.30816966237143245,-1.0,MLS-A05
MLS:20220514:REALSALTLAKE:AUSTINFC:7161,2022-05-14 00:00:00+00:00,2022,AWAY,3.16,0.30816966237143245,-1.0,MLS-R03
MLS:20220514:VANCOUVERWHI:SANJOSEEARTH:7163,2022-05-14 00:00:00+00:00,2022,AWAY,2.96,0.32875498784744567,-1.0,MLS-A05
MLS:20220518:NASHVILLESC:CFMONTRÉAL:7170,2022-05-18 00:00:00+00:00,2022,AWAY,3.89,0.2500079016403805,-1.0,MLS-R03
MLS:20220522:COLORADORAPI:SEATTLESOUND:7183,2022-05-22 00:00:00+00:00,2022,AWAY,3.86,0.2516993783712903,-1.0,MLS-A05
MLS:20220522:COLORADORAPI:SEATTLESOUND:7183,2022-05-22 00:00:00+00:00,2022,AWAY,3.86,0.2516993783712903,-1.0,MLS-A06
MLS:20220522:FCDALLAS:MINNESOTAUNI:7184,2022-05-22 00:00:00+00:00,2022,AWAY,3.6,0.27040816326530615,2.6,MLS-A03
MLS:20220528:CFMONTRÉAL:FCCINCINNATI:7191,2022-05-28 00:00:00+00:00,2022,HOME,1.82,0.5332973755990815,0.8200000000000001,MLS-A02
MLS:20220528:LOSANGELESFC:SANJOSEEARTH:7194,2022-05-28 00:00:00+00:00,2022,HOME,1.65,0.5888228709205201,0.6499999999999999,MLS-A02
MLS:20220528:ORLANDOCITYS:FCDALLAS:7198,2022-05-28 00:00:00+00:00,2022,AWAY,3.04,0.3203062787136294,2.04,MLS-A05
MLS:20220528:SPORTINGKANS:VANCOUVERWHI:7200,2022-05-28 00:00:00+00:00,2022,AWAY,3.87,0.2515044973145532,2.87,MLS-R03
MLS:20220529:LAGALAXY:AUSTINFC:7202,2022-05-29 00:00:00+00:00,2022,HOME,1.83,0.5310665656924718,0.8300000000000001,MLS-A02
MLS:20220615:NEWENGLANDRE:ORLANDOCITYS:7209,2022-06-15 00:00:00+00:00,2022,HOME,1.68,0.578289906876117,-1.0,MLS-A02
MLS:20220618:CFMONTRÉAL:AUSTINFC:7210,2022-06-18 00:00:00+00:00,2022,AWAY,3.28,0.29673392281225985,2.28,MLS-A03
MLS:20220618:CFMONTRÉAL:AUSTINFC:7210,2022-06-18 00:00:00+00:00,2022,AWAY,3.28,0.29673392281225985,2.28,MLS-A06
MLS:20220618:CHICAGOFIREF:DCUNITED:7211,2022-06-18 00:00:00+00:00,2022,HOME,2.01,0.48384335544618023,1.0099999999999998,MLS-R01V2
MLS:20220618:CHICAGOFIREF:DCUNITED:7211,2022-06-18 00:00:00+00:00,2022,HOME,2.01,0.48384335544618023,1.0099999999999998,MLS-R02V2
MLS:20220618:COLUMBUSCREW:CHARLOTTEFC:7212,2022-06-18 00:00:00+00:00,2022,AWAY,3.62,0.2685303421655977,-1.0,MLS-R03
MLS:20220618:LAGALAXY:PORTLANDTIMB:7214,2022-06-18 00:00:00+00:00,2022,AWAY,4.12,0.23602546623472465,-1.0,MLS-A06
MLS:20220618:ORLANDOCITYS:HOUSTONDYNAM:7216,2022-06-18 00:00:00+00:00,2022,HOME,1.82,0.5340589525087919,0.8200000000000001,MLS-A02
MLS:20220619:NEWENGLANDRE:MINNESOTAUNI:7222,2022-06-19 00:00:00+00:00,2022,HOME,1.74,0.558324852958932,0.74,MLS-A02
MLS:20220625:CFMONTRÉAL:CHARLOTTEFC:7226,2022-06-25 00:00:00+00:00,2022,AWAY,4.24,0.22900979225169174,-1.0,MLS-A06
MLS:20220626:PHILADELPHIA:NEWYORKCITYF:7235,2022-06-26 00:00:00+00:00,2022,AWAY,2.81,0.3462983934432523,-1.0,MLS-A05
MLS:20220629:CHICAGOFIREF:PHILADELPHIA:7237,2022-06-29 00:00:00+00:00,2022,AWAY,3.07,0.31710071523904043,-1.0,MLS-A05
MLS:20220629:TORONTOFC:COLUMBUSCREW:7243,2022-06-29 00:00:00+00:00,2022,AWAY,2.85,0.3413785894828864,1.85,MLS-A05
MLS:20220630:CHARLOTTEFC:AUSTINFC:7244,2022-06-30 00:00:00+00:00,2022,AWAY,3.57,0.27225709688662936,2.57,MLS-A05
MLS:20220703:HOUSTONDYNAM:CHARLOTTEFC:7249,2022-07-03 00:00:00+00:00,2022,HOME,1.96,0.4957296695135537,-1.0,MLS-R01V2
MLS:20220703:HOUSTONDYNAM:CHARLOTTEFC:7249,2022-07-03 00:00:00+00:00,2022,HOME,1.96,0.4957296695135537,-1.0,MLS-R02V2
MLS:20220709:HOUSTONDYNAM:FCDALLAS:7268,2022-07-09 00:00:00+00:00,2022,HOME,2.36,0.41262771810322246,-1.0,MLS-R01V2
MLS:20220709:NEWYORKCITYF:NEWENGLANDRE:7269,2022-07-09 00:00:00+00:00,2022,HOME,1.71,0.5676938145106608,0.71,MLS-A02
MLS:20220709:SEATTLESOUND:PORTLANDTIMB:7272,2022-07-09 00:00:00+00:00,2022,AWAY,3.7,0.2629633172971791,2.7,MLS-A03
MLS:20220709:TORONTOFC:SANJOSEEARTH:7273,2022-07-09 00:00:00+00:00,2022,HOME,2.28,0.42649687955864124,-1.0,MLS-R01V2
MLS:20220713:CHICAGOFIREF:TORONTOFC:7276,2022-07-13 00:00:00+00:00,2022,AWAY,4.56,0.21252218815555915,-1.0,MLS-A06
MLS:20220713:DCUNITED:COLUMBUSCREW:7278,2022-07-13 00:00:00+00:00,2022,AWAY,2.85,0.34176620818397335,-1.0,MLS-A05
MLS:20220713:FCCINCINNATI:VANCOUVERWHI:7279,2022-07-13 00:00:00+00:00,2022,AWAY,4.23,0.22919179734620027,-1.0,MLS-A06
MLS:20220713:LAGALAXY:SANJOSEEARTH:7282,2022-07-13 00:00:00+00:00,2022,AWAY,4.78,0.20306639717247268,3.7800000000000002,MLS-A06
MLS:20220716:FCDALLAS:AUSTINFC:7288,2022-07-16 00:00:00+00:00,2022,AWAY,3.19,0.3051691649923416,-1.0,MLS-A05
MLS:20220716:PHILADELPHIA:NEWENGLANDRE:7291,2022-07-16 00:00:00+00:00,2022,AWAY,3.36,0.2897618520119274,-1.0,MLS-A05
MLS:20220717:SANJOSEEARTH:HOUSTONDYNAM:7298,2022-07-17 00:00:00+00:00,2022,AWAY,3.15,0.30858678177373533,2.15,MLS-A05
MLS:20220717:SANJOSEEARTH:HOUSTONDYNAM:7298,2022-07-17 00:00:00+00:00,2022,AWAY,3.15,0.30858678177373533,2.15,MLS-R03
MLS:20220723:REALSALTLAKE:FCDALLAS:7306,2022-07-23 00:00:00+00:00,2022,AWAY,3.86,0.2518018837557556,2.86,MLS-A03
MLS:20220723:TORONTOFC:CHARLOTTEFC:7309,2022-07-23 00:00:00+00:00,2022,AWAY,3.29,0.2954082729030919,-1.0,MLS-A05
MLS:20220724:AUSTINFC:NEWYORKREDBU:7311,2022-07-24 00:00:00+00:00,2022,HOME,2.07,0.4699029735924891,-1.0,MLS-R01V2
MLS:20220724:AUSTINFC:NEWYORKREDBU:7311,2022-07-24 00:00:00+00:00,2022,HOME,2.07,0.4699029735924891,-1.0,MLS-R02V2
MLS:20220730:CFMONTRÉAL:NEWYORKCITYF:7314,2022-07-30 00:00:00+00:00,2022,AWAY,2.94,0.33121800536012913,-1.0,MLS-A05
MLS:20220730:MINNESOTAUNI:PORTLANDTIMB:7318,2022-07-30 00:00:00+00:00,2022,HOME,1.89,0.5137383072241632,-1.0,MLS-A02
MLS:20220803:CHARLOTTEFC:DCUNITED:7327,2022-08-03 00:00:00+00:00,2022,AWAY,4.19,0.23209285750649084,-1.0,MLS-A06
MLS:20220803:SANJOSEEARTH:INTERMIAMICF:7330,2022-08-03 00:00:00+00:00,2022,AWAY,3.59,0.27107722122736316,2.59,MLS-A05
MLS:20220806:COLORADORAPI:MINNESOTAUNI:7336,2022-08-06 00:00:00+00:00,2022,HOME,1.65,0.5867417780775182,0.6499999999999999,MLS-A02
MLS:20220806:COLUMBUSCREW:NEWYORKCITYF:7337,2022-08-06 00:00:00+00:00,2022,AWAY,3.19,0.3050623907051187,-1.0,MLS-A05
MLS:20220806:ORLANDOCITYS:NEWENGLANDRE:7341,2022-08-06 00:00:00+00:00,2022,AWAY,3.71,0.26204490064696573,2.71,MLS-A05
MLS:20220806:PORTLANDTIMB:FCDALLAS:7342,2022-08-06 00:00:00+00:00,2022,AWAY,3.42,0.2844932408268364,-1.0,MLS-A03
MLS:20220806:PORTLANDTIMB:FCDALLAS:7342,2022-08-06 00:00:00+00:00,2022,AWAY,3.42,0.2844932408268364,-1.0,MLS-A06
MLS:20220806:PORTLANDTIMB:FCDALLAS:7342,2022-08-06 00:00:00+00:00,2022,AWAY,3.42,0.2844932408268364,-1.0,MLS-R03
MLS:20220813:PHILADELPHIA:CHICAGOFIREF:7355,2022-08-13 00:00:00+00:00,2022,HOME,1.93,0.5032395491257655,0.9299999999999999,MLS-A02
MLS:20220817:VANCOUVERWHI:COLORADORAPI:7364,2022-08-17 00:00:00+00:00,2022,AWAY,3.0,0.32446492271105826,-1.0,MLS-A05
MLS:20220821:SPORTINGKANS:PORTLANDTIMB:7378,2022-08-21 00:00:00+00:00,2022,AWAY,3.44,0.2828136330674402,-1.0,MLS-A05
MLS:20220827:CHARLOTTEFC:TORONTOFC:7381,2022-08-27 00:00:00+00:00,2022,AWAY,2.81,0.3462635632110468,1.81,MLS-A05
MLS:20220827:CHARLOTTEFC:TORONTOFC:7381,2022-08-27 00:00:00+00:00,2022,AWAY,2.81,0.3462635632110468,1.81,MLS-R03
MLS:20220827:CHICAGOFIREF:CFMONTRÉAL:7382,2022-08-27 00:00:00+00:00,2022,AWAY,2.88,0.337908760597497,1.88,MLS-A05
MLS:20220827:NEWYORKREDBU:INTERMIAMICF:7386,2022-08-27 00:00:00+00:00,2022,HOME,1.75,0.5547344780120262,0.75,MLS-A02
MLS:20220827:SPORTINGKANS:SANJOSEEARTH:7388,2022-08-27 00:00:00+00:00,2022,AWAY,4.29,0.2262180169691413,-1.0,MLS-A06
