result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,result_norm,dob1,dob2,reach1,reach2,age1,age2,p1_won,pair_key,fav_prob,fav_is_p1,fav_won,fav_dec,fav_ml,age_adv,reach_adv,profit100
W,Trey Ogden,Daniel Zellhuber,http://ufcstats.com/fighter-details/cfc3e7bb44685289,http://ufcstats.com/fighter-details/4148802ae4a50768,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Doug Crosby 27 - 30. Junichiro Kamijo 27 - 30. Chris Lee 28 - 29.,Samurai Ghost,Golden Boy,2022-09-17,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8d477c3fbe001f9d,0,0.0,0.0,,,20 of 47,26 of 57,25 of 64,,,20 of 47,27 of 58,25 of 64,,,0 of 1,1 of 4,0 of 4,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:38,0:00,,,0,0.0,0.0,,,12 of 36,23 of 64,17 of 78,,,12 of 36,23 of 64,17 of 78,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,1 of 24,6 of 33,15 of 52,,,1 of 3,4 of 6,2 of 4,,,18 of 20,16 of 18,8 of 8,,,20 of 47,26 of 57,25 of 64,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,1 of 22,8 of 40,10 of 63,,,6 of 8,10 of 19,5 of 13,,,5 of 6,5 of 5,2 of 2,,,12 of 36,23 of 64,17 of 78,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,W,1989-11-14,1999-07-07,72.0,77.0,32.84119454882715,23.198286070213626,True,http://ufcstats.com/fighter-details/4148802ae4a50768|http://ufcstats.com/fighter-details/cfc3e7bb44685289,0.7756269247690277,False,False,1.2439024390243902,-410.0,9.64290847861352,5.0,-100.0
W,Daniel Zellhuber,Christos Giagos,http://ufcstats.com/fighter-details/4148802ae4a50768,http://ufcstats.com/fighter-details/de45aaae23dfa392,Lightweight Bout,Submission,2,3:26,3 Rnd (5-5-5),Jason Herzog,Anaconda Choke On Ground,Golden Boy,The Spartan,2023-09-16,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8fa2b06572365321,0,0.0,,,,12 of 50,24 of 51,,,,12 of 50,24 of 51,,,,0 of 0,0 of 0,,,,0,1.0,,,,0,0.0,,,,0:00,0:17,,,,0,0.0,,,,26 of 52,12 of 30,,,,26 of 52,12 of 30,,,,0 of 2,0 of 4,,,,0,0.0,,,,0,0.0,,,,0:00,0:11,,,,7 of 40,11 of 35,,,,2 of 7,9 of 12,,,,3 of 3,4 of 4,,,,12 of 50,23 of 50,,,,0 of 0,1 of 1,,,,0 of 0,0 of 0,,,,16 of 37,9 of 26,,,,2 of 6,1 of 1,,,,8 of 9,2 of 3,,,,26 of 51,10 of 28,,,,0 of 1,2 of 2,,,,0 of 0,0 of 0,,,,W,1999-07-07,1990-01-23,77.0,71.0,24.19488422075744,33.64613920888177,True,http://ufcstats.com/fighter-details/4148802ae4a50768|http://ufcstats.com/fighter-details/de45aaae23dfa392,0.7135512302607419,True,True,1.3448275862068966,-290.0,9.45125498812433,6.0,34.48275862068966
W,Jamie Mullarkey,John Makdessi,http://ufcstats.com/fighter-details/af9f42e6894047fc,http://ufcstats.com/fighter-details/c21a036b4e012f1c,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jim Perdios,Mark Christie 28 - 29. Eric Colon 28 - 29. David Lethaby 28 - 29.,--,The Bull,2023-09-09,"Sydney, New South Wales, Australia",http://ufcstats.com/event-details/ece280745f8727b8,0,0.0,0.0,,,22 of 45,37 of 62,29 of 72,,,22 of 45,37 of 62,29 of 72,,,0 of 0,0 of 1,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,0,0.0,0.0,,,24 of 51,21 of 61,38 of 76,,,24 of 51,21 of 61,40 of 78,,,0 of 0,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,5 of 24,17 of 40,16 of 56,,,4 of 8,8 of 10,1 of 2,,,13 of 13,12 of 12,12 of 14,,,22 of 45,37 of 62,29 of 72,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,6 of 27,11 of 40,20 of 52,,,10 of 16,5 of 16,7 of 13,,,8 of 8,5 of 5,11 of 11,,,24 of 51,21 of 61,38 of 76,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,W,1994-08-17,1985-05-03,74.0,68.0,29.062882879183007,38.35260135389501,True,http://ufcstats.com/fighter-details/af9f42e6894047fc|http://ufcstats.com/fighter-details/c21a036b4e012f1c,0.7179705215419501,True,True,1.3355704697986577,-298.00000000000006,9.289718474712004,6.0,33.55704697986577
L,Rani Yahya,Montel Jackson,http://ufcstats.com/fighter-details/94527830000ab715,http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,Bantamweight Bout,KO/TKO,1,3:42,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,--,Quik,2023-04-22,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6fb1ba67bef41b37,0,,,,,7 of 21,,,,,7 of 22,,,,,0 of 3,,,,,0,,,,,0,,,,,0:08,,,,,1,,,,,9 of 21,,,,,10 of 23,,,,,0 of 0,,,,,0,,,,,0,,,,,1:17,,,,,1 of 10,,,,,1 of 2,,,,,5 of 9,,,,,7 of 21,,,,,0 of 0,,,,,0 of 0,,,,,7 of 18,,,,,1 of 2,,,,,1 of 1,,,,,5 of 14,,,,,0 of 0,,,,,4 of 7,,,,,L,1984-09-12,1992-04-24,67.0,75.0,38.607226705544946,30.993107319109907,False,http://ufcstats.com/fighter-details/94527830000ab715|http://ufcstats.com/fighter-details/cc1a8b4b38b92c6d,0.8219814241486068,False,True,1.1694915254237288,-590.0,7.614119386435039,8.0,16.94915254237288
W,Michael Morales,Jake Matthews,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,http://ufcstats.com/fighter-details/a845f0735bc67405,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Chris Flores 27 - 30. Derek Cleary 28 - 29. Sal D'amato 28 - 29.,--,The Celtic Kid,2023-11-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/3feed7d02711d8b7,0,0.0,0.0,,,26 of 73,36 of 77,22 of 58,,,26 of 73,36 of 77,22 of 58,,,0 of 0,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:07,0:00,0:00,,,0,0.0,0.0,,,14 of 40,18 of 46,25 of 63,,,14 of 40,18 of 46,25 of 63,,,0 of 0,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:03,,,12 of 54,20 of 58,13 of 45,,,3 of 5,7 of 10,2 of 2,,,11 of 14,9 of 9,7 of 11,,,26 of 73,32 of 68,22 of 56,,,0 of 0,4 of 9,0 of 2,,,0 of 0,0 of 0,0 of 0,,,7 of 26,13 of 37,13 of 46,,,6 of 11,3 of 3,8 of 10,,,1 of 3,2 of 6,4 of 7,,,13 of 39,18 of 46,23 of 61,,,1 of 1,0 of 0,2 of 2,,,0 of 0,0 of 0,0 of 0,,,W,1999-06-24,1994-08-19,79.0,73.0,24.40296515328857,29.249060555658225,True,http://ufcstats.com/fighter-details/a845f0735bc67405|http://ufcstats.com/fighter-details/c32aeb1a59e6272d,0.7380410022779044,True,True,1.2777777777777777,-360.0000000000001,4.846095402369656,6.0,27.777777777777768
W,Merab Dvalishvili,Henry Cejudo,http://ufcstats.com/fighter-details/c03520b5c88ed6b4,http://ufcstats.com/fighter-details/056c493bbd76a918,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jonathan Romero,Mike Bell 28 - 29. Raphael  Davis 28 - 29. Chris Leben 28 - 29.,The Machine,Triple C,2024-02-17,"Anaheim, California, USA",http://ufcstats.com/event-details/dab0e6cb8c932162,0,0.0,0.0,,,16 of 32,34 of 78,24 of 62,,,42 of 59,49 of 94,76 of 120,,,1 of 2,2 of 4,2 of 5,,,0,1.0,0.0,,,0,0.0,0.0,,,0:13,1:46,2:24,,,0,0.0,0.0,,,11 of 20,9 of 29,9 of 29,,,36 of 48,9 of 29,9 of 29,,,0 of 0,1 of 5,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,1:53,0:12,0:00,,,9 of 22,22 of 61,13 of 45,,,4 of 7,9 of 14,7 of 13,,,3 of 3,3 of 3,4 of 4,,,9 of 23,27 of 64,15 of 47,,,6 of 8,1 of 6,6 of 10,,,1 of 1,6 of 8,3 of 5,,,4 of 13,6 of 22,3 of 19,,,3 of 3,2 of 5,0 of 3,,,4 of 4,1 of 2,6 of 7,,,9 of 18,6 of 24,9 of 26,,,2 of 2,3 of 5,0 of 3,,,0 of 0,0 of 0,0 of 0,,,W,1991-01-10,1987-02-09,68.0,64.0,33.10403362149805,37.0219785484986,True,http://ufcstats.com/fighter-details/056c493bbd76a918|http://ufcstats.com/fighter-details/c03520b5c88ed6b4,0.7179705215419501,True,True,1.3355704697986577,-298.00000000000006,3.917944927000555,4.0,33.55704697986577
L,Alex Perez,Muhammad Mokaev,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,http://ufcstats.com/fighter-details/75353550928a7921,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 28 - 29. Chris Lee 28 - 29. Rick Winter 28 - 29.,--,The Punisher,2024-03-02,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/e4a9dbade7c7e1a7,0,0.0,0.0,,,12 of 41,13 of 29,5 of 17,,,12 of 41,18 of 39,17 of 34,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:03,1:21,2:20,,,0,0.0,0.0,,,29 of 60,8 of 17,10 of 27,,,32 of 69,9 of 18,15 of 32,,,1 of 6,1 of 7,1 of 7,,,0,0.0,0.0,,,0,0.0,0.0,,,1:24,1:59,1:06,,,5 of 28,12 of 28,5 of 17,,,3 of 5,0 of 0,0 of 0,,,4 of 8,1 of 1,0 of 0,,,12 of 41,6 of 20,1 of 13,,,0 of 0,2 of 3,0 of 0,,,0 of 0,5 of 6,4 of 4,,,24 of 51,3 of 11,7 of 23,,,2 of 4,5 of 5,2 of 3,,,3 of 5,0 of 1,1 of 1,,,14 of 38,7 of 16,10 of 27,,,2 of 2,1 of 1,0 of 0,,,13 of 20,0 of 0,0 of 0,,,L,1992-03-21,2000-07-30,65.0,70.0,31.948636864548895,23.58980677221298,False,http://ufcstats.com/fighter-details/75353550928a7921|http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,0.771505376344086,False,True,1.2439024390243902,-410.0,8.358830092335914,5.0,24.390243902439025
L,Alex Caceres,Sean Woodson,http://ufcstats.com/fighter-details/7aa3d6964eff4877,http://ufcstats.com/fighter-details/4682bc59d5f55145,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 28 - 29. Brian Puccillo 28 - 29. Henry Guery 27 - 30.,Bruce Leeroy,The Sniper,2024-05-11,"St. Louis, Missouri, USA",http://ufcstats.com/event-details/5dfe71ade71f3a4b,0,0.0,0.0,,,18 of 49,32 of 73,32 of 75,,,18 of 49,32 of 73,35 of 78,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:04,0:08,,,0,0.0,0.0,,,31 of 63,31 of 71,39 of 92,,,31 of 63,31 of 71,39 of 92,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,11 of 36,16 of 52,16 of 55,,,4 of 8,11 of 15,13 of 17,,,3 of 5,5 of 6,3 of 3,,,18 of 49,31 of 70,30 of 71,,,0 of 0,1 of 3,2 of 4,,,0 of 0,0 of 0,0 of 0,,,18 of 44,16 of 51,27 of 76,,,3 of 6,9 of 13,7 of 9,,,10 of 13,6 of 7,5 of 7,,,31 of 63,29 of 69,38 of 90,,,0 of 0,2 of 2,1 of 2,,,0 of 0,0 of 0,0 of 0,,,L,1988-06-20,1992-06-07,73.0,78.0,35.891222954612346,31.926733608492988,False,http://ufcstats.com/fighter-details/4682bc59d5f55145|http://ufcstats.com/fighter-details/7aa3d6964eff4877,0.7055341817105653,False,True,1.3355704697986577,-298.00000000000006,3.9644893461193575,5.0,33.55704697986577
W,Ignacio Bahamondes,Christos Giagos,http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fighter-details/de45aaae23dfa392,Lightweight Bout,KO/TKO,1,3:34,3 Rnd (5-5-5),Chris Tognoni,Kick to Head At Distance,La Jaula,The Spartan,2024-04-06,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/899eaba48fa864a6,1,,,,,40 of 68,,,,,40 of 69,,,,,0 of 0,,,,,0,,,,,0,,,,,0:15,,,,,0,,,,,17 of 45,,,,,18 of 46,,,,,0 of 1,,,,,0,,,,,0,,,,,0:10,,,,,26 of 53,,,,,8 of 9,,,,,6 of 6,,,,,33 of 56,,,,,7 of 12,,,,,0 of 0,,,,,7 of 31,,,,,3 of 7,,,,,7 of 7,,,,,16 of 44,,,,,1 of 1,,,,,0 of 0,,,,,W,1997-08-27,1990-01-23,75.0,71.0,26.609718200921304,34.201934331300436,True,http://ufcstats.com/fighter-details/de45aaae23dfa392|http://ufcstats.com/fighter-details/e4a47b07044ddd72,0.725752508361204,True,True,1.3225806451612905,-309.99999999999983,7.592216130379132,4.0,32.258064516129046
W,Danny Barlow,Nikolay Veretennikov,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,http://ufcstats.com/fighter-details/0f1efce7d2571d10,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mike Beltran,Ron McCarthy 28 - 29. Jerin Valel 30 - 27. Bryan Miner 28 - 29.,LeftHand2God,--,2024-08-10,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/2c733e059462c1dc,0,0.0,0.0,,,17 of 32,11 of 25,19 of 42,,,18 of 33,15 of 32,19 of 42,,,0 of 2,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:17,0:45,0:14,,,0,0.0,0.0,,,10 of 15,11 of 29,29 of 48,,,10 of 15,19 of 37,30 of 49,,,0 of 1,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:02,0:07,0:00,,,5 of 14,7 of 16,13 of 33,,,4 of 7,1 of 3,2 of 3,,,8 of 11,3 of 6,4 of 6,,,17 of 32,10 of 24,19 of 42,,,0 of 0,1 of 1,0 of 0,,,0 of 0,0 of 0,0 of 0,,,2 of 5,3 of 18,18 of 36,,,7 of 9,5 of 8,10 of 11,,,1 of 1,3 of 3,1 of 1,,,8 of 13,9 of 27,28 of 47,,,2 of 2,2 of 2,1 of 1,,,0 of 0,0 of 0,0 of 0,,,W,1995-08-02,1989-12-22,79.0,74.0,29.02455218108517,34.63452363840462,True,http://ufcstats.com/fighter-details/0f1efce7d2571d10|http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,0.7640449438202247,True,True,1.2352941176470589,-424.9999999999999,5.609971457319453,5.0,23.529411764705888
L,Li Jingliang,Carlos Prates,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,Welterweight Bout,KO/TKO,2,4:02,3 Rnd (5-5-5),Matt Wynne,Punch to Head At Distance,The Leech,The Nightmare,2024-08-17,"Perth, Western Australia, Australia",http://ufcstats.com/event-details/32ba186f4b0e3267,0,0.0,,,,26 of 66,15 of 45,,,,26 of 66,15 of 45,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:23,,,,1,2.0,,,,25 of 36,30 of 48,,,,25 of 36,30 of 48,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:00,,,,7 of 38,5 of 26,,,,4 of 9,0 of 1,,,,15 of 19,10 of 18,,,,26 of 66,15 of 45,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,18 of 27,26 of 43,,,,1 of 2,0 of 1,,,,6 of 7,4 of 4,,,,25 of 36,30 of 48,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,L,1988-03-20,1993-08-17,71.0,78.0,36.41142528594016,31.001321040130872,False,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3|http://ufcstats.com/fighter-details/e64b96c07d7ce999,0.771505376344086,False,True,1.2439024390243902,-410.0,5.41010424580929,7.0,24.390243902439025
W,Kennedy Nzechukwu,Chris Barnett,http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Heavyweight Bout,KO/TKO,1,4:27,3 Rnd (5-5-5),Jason Herzog,Knee to Body At Distance,African Savage,Beastboy,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/221b2a3070c7ce3e,0,,,,,51 of 74,,,,,51 of 74,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,0,,,,,12 of 34,,,,,12 of 34,,,,,0 of 1,,,,,0,,,,,0,,,,,0:00,,,,,28 of 50,,,,,22 of 23,,,,,1 of 1,,,,,50 of 73,,,,,0 of 0,,,,,1 of 1,,,,,3 of 22,,,,,2 of 3,,,,,7 of 9,,,,,12 of 34,,,,,0 of 0,,,,,0 of 0,,,,,W,1992-06-13,1986-06-14,83.0,75.0,32.37027454362512,38.36902879593695,True,http://ufcstats.com/fighter-details/7a5e8c94a86f9895|http://ufcstats.com/fighter-details/8667caa0451d245b,0.8524590163934427,True,True,1.125,-800.0,5.9987542523118265,8.0,12.5
W,Jon Jones,Stipe Miocic,http://ufcstats.com/fighter-details/07f72a2a7591b409,http://ufcstats.com/fighter-details/d28dee5c705991df,UFC Heavyweight Title Bout,KO/TKO,3,4:29,5 Rnd (5-5-5-5-5),Herb Dean,Spinning Back Kick Body,Bones,--,2024-11-16,"New York City, New York, USA",http://ufcstats.com/event-details/daff32bc96d1eabf,0,0.0,1.0,,,42 of 48,20 of 28,34 of 43,,,49 of 56,20 of 28,35 of 44,,,1 of 1,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,3:37,0:00,0:14,,,0,0.0,0.0,,,6 of 13,16 of 37,15 of 39,,,11 of 18,16 of 37,15 of 39,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,36 of 42,9 of 16,25 of 33,,,4 of 4,7 of 8,5 of 6,,,2 of 2,4 of 4,4 of 4,,,5 of 6,19 of 27,30 of 37,,,0 of 0,1 of 1,1 of 2,,,37 of 42,0 of 0,3 of 4,,,3 of 10,9 of 29,12 of 36,,,1 of 1,4 of 5,2 of 2,,,2 of 2,3 of 3,1 of 1,,,5 of 12,16 of 37,11 of 34,,,0 of 0,0 of 0,4 of 5,,,1 of 1,0 of 0,0 of 0,,,W,1987-07-19,1982-08-19,84.0,80.0,37.3313620402883,42.24590511783267,True,http://ufcstats.com/fighter-details/07f72a2a7591b409|http://ufcstats.com/fighter-details/d28dee5c705991df,0.8118668596237336,True,True,1.181818181818182,-549.9999999999991,4.914543077544373,4.0,18.18181818181821
L,Clay Guida,Chase Hooper,http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fighter-details/971246648e162f0d,Lightweight Bout,Submission,1,3:41,3 Rnd (5-5-5),Keith Peterson,Armbar From Mount,The Carpenter,The Dream,2024-12-07,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/ad23903ef3af7406,0,,,,,5 of 13,,,,,6 of 15,,,,,0 of 1,,,,,0,,,,,0,,,,,0:00,,,,,0,,,,,7 of 15,,,,,14 of 28,,,,,3 of 6,,,,,1,,,,,0,,,,,2:08,,,,,3 of 9,,,,,2 of 4,,,,,0 of 0,,,,,2 of 10,,,,,3 of 3,,,,,0 of 0,,,,,5 of 10,,,,,2 of 5,,,,,0 of 0,,,,,5 of 12,,,,,1 of 2,,,,,1 of 1,,,,,L,1981-12-08,1999-09-13,70.0,74.0,42.998829544754514,25.235288883413073,False,http://ufcstats.com/fighter-details/971246648e162f0d|http://ufcstats.com/fighter-details/c47df9303d318c67,0.88,False,True,1.0909090909090908,-1100.000000000001,17.76354066134144,4.0,9.090909090909083
W,Shi Ming,Feng Xiaocan,http://ufcstats.com/fighter-details/d683f4870742b273,http://ufcstats.com/fighter-details/c940b42df95bbd28,Women's Strawweight Bout,KO/TKO,3,0:46,3 Rnd + OT (5-5-5-5),Kevin Sataki,Kick to Head At Distance,--,--,2024-11-23,"Macau, China",http://ufcstats.com/event-details/e955046551f8c7dd,0,0.0,1.0,,,12 of 38,13 of 61,5 of 9,,,12 of 39,16 of 64,5 of 9,,,1 of 2,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:26,0:27,0:00,,,0,0.0,0.0,,,18 of 37,27 of 59,3 of 6,,,25 of 45,30 of 63,3 of 6,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,1,0.0,0.0,,,1:03,0:02,0:00,,,4 of 25,5 of 45,4 of 6,,,4 of 7,6 of 14,1 of 3,,,4 of 6,2 of 2,0 of 0,,,12 of 36,13 of 59,3 of 6,,,0 of 2,0 of 2,0 of 0,,,0 of 0,0 of 0,2 of 3,,,8 of 24,19 of 48,2 of 5,,,0 of 2,2 of 5,0 of 0,,,10 of 11,6 of 6,1 of 1,,,17 of 35,27 of 59,3 of 6,,,0 of 1,0 of 0,0 of 0,,,1 of 1,0 of 0,0 of 0,,,W,1994-11-14,2001-12-27,60.0,66.0,30.02662614564296,22.908067927472842,True,http://ufcstats.com/fighter-details/c940b42df95bbd28|http://ufcstats.com/fighter-details/d683f4870742b273,0.7994561522773623,False,False,1.2040816326530612,-490.0,7.118558218170119,6.0,-100.0
L,King Green,Mauricio Ruffy,http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fighter-details/9c393e836a852f30,Lightweight Bout,KO/TKO,1,2:07,3 Rnd (5-5-5),Chris Tognoni,"Kick to Head At Distance
      Wheel kick",--,--,2025-03-08,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/ca936c67687789e9,0,,,,,4 of 15,,,,,4 of 15,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,4 of 9,,,,,4 of 9,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1 of 7,,,,,1 of 3,,,,,2 of 5,,,,,4 of 15,,,,,0 of 0,,,,,0 of 0,,,,,4 of 7,,,,,0 of 0,,,,,0 of 2,,,,,4 of 9,,,,,0 of 0,,,,,0 of 0,,,,,L,1986-09-09,1996-06-17,71.0,75.0,38.494972518258415,28.723382410316432,False,http://ufcstats.com/fighter-details/887961364be5ceb3|http://ufcstats.com/fighter-details/9c393e836a852f30,0.7880910683012259,False,True,1.21,-476.19047619047626,9.771590107941982,4.0,20.999999999999996
L,Gilbert Burns,Michael Morales,http://ufcstats.com/fighter-details/23024fdfc966410a,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,Welterweight Bout,KO/TKO,1,3:39,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance,Durinho,--,2025-05-17,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8ad022dd81224f61,0,,,,,5 of 18,,,,,5 of 18,,,,,1 of 2,,,,,0,,,,,0,,,,,0:30,,,,,2,,,,,33 of 56,,,,,35 of 58,,,,,0 of 0,,,,,0,,,,,0,,,,,0:10,,,,,4 of 13,,,,,0 of 3,,,,,1 of 2,,,,,5 of 18,,,,,0 of 0,,,,,0 of 0,,,,,31 of 52,,,,,0 of 0,,,,,2 of 4,,,,,25 of 44,,,,,2 of 3,,,,,6 of 9,,,,,L,1986-07-20,1999-06-24,71.0,79.0,38.826259266104024,25.897862379104293,False,http://ufcstats.com/fighter-details/23024fdfc966410a|http://ufcstats.com/fighter-details/c32aeb1a59e6272d,0.8355795148247979,False,True,1.22,-454.5454545454546,12.928396886999732,8.0,21.999999999999996
