candidate_id,source,deployment_status,track,full_n,full_roi,trainval_n,trainval_roi,holdout_n,holdout_roi,min_week,median_week,max_week,min_prior_games,median_prior_games,W4_6_n,W4_6_share,W4_6_roi,W4_6_trainval_n,W4_6_trainval_roi,W4_6_holdout_n,W4_6_holdout_roi,W7_10_n,W7_10_share,W7_10_roi,W7_10_trainval_n,W7_10_trainval_roi,W7_10_holdout_n,W7_10_holdout_roi,W11_14_n,W11_14_share,W11_14_roi,W11_14_trainval_n,W11_14_trainval_roi,W11_14_holdout_n,W11_14_holdout_roi,W15_18_n,W15_18_share,W15_18_roi,W15_18_trainval_n,W15_18_trainval_roi,W15_18_holdout_n,W15_18_holdout_roi,recommended_start_week,timing_decision
NFL-NW055,NEXT_WAVE,WATCHLIST,LONG,85,0.2851764705882353,66,0.2877272727272727,19,0.27631578947368424,4,11.0,17,3,9.0,24,0.2823529411764706,0.655,20,0.658,4,0.6399999999999999,18,0.21176470588235294,-0.3661111111111111,16,-0.286875,2,-1.0,26,0.3058823529411765,0.21038461538461536,16,0.06374999999999997,10,0.445,17,0.2,0.5670588235294118,14,0.6714285714285716,3,0.08000000000000007,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW115,NEXT_WAVE,WATCHLIST,LONG,110,0.43063636363636365,77,0.5198701298701299,33,0.2224242424242424,4,10.5,18,3,9.0,30,0.2727272727272727,0.451,23,0.5691304347826087,7,0.06285714285714285,25,0.22727272727272727,0.6260000000000001,18,0.7533333333333333,7,0.29857142857142854,33,0.3,0.26181818181818184,20,0.35700000000000004,13,0.11538461538461536,22,0.2,0.434090909090909,16,0.39,6,0.5516666666666666,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW121,NEXT_WAVE,WATCHLIST,MODERN,83,0.24498439294399746,40,0.3298121266032927,21,0.17206414258248323,4,11.0,18,3,10.0,15,0.18072289156626506,0.14756796722975654,7,0.23888125145798547,5,0.15471872023459157,23,0.27710843373493976,0.1905350234705198,12,0.2036265255840033,5,0.14455783516929555,13,0.1566265060240964,0.3326069512397967,5,0.4532697406839283,2,0.5208333333333334,32,0.3855421686746988,0.2941871624989414,16,0.42565308084363296,9,0.11947750561622729,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW122,NEXT_WAVE,RESEARCH_ONLY,MODERN,83,0.24498439294399746,40,0.3298121266032927,21,0.17206414258248323,4,11.0,18,3,10.0,15,0.18072289156626506,0.14756796722975654,7,0.23888125145798547,5,0.15471872023459157,23,0.27710843373493976,0.1905350234705198,12,0.2036265255840033,5,0.14455783516929555,13,0.1566265060240964,0.3326069512397967,5,0.4532697406839283,2,0.5208333333333334,32,0.3855421686746988,0.2941871624989414,16,0.42565308084363296,9,0.11947750561622729,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW114,NEXT_WAVE,RESEARCH_ONLY,LONG,69,0.3947826086956522,51,0.4666666666666667,18,0.19111111111111112,4,11.0,18,3,9.0,10,0.14492753623188406,0.689,7,0.5257142857142857,3,1.07,23,0.3333333333333333,0.5408695652173914,19,0.7347368421052632,4,-0.38,18,0.2608695652173913,-0.07166666666666668,12,-0.22833333333333336,6,0.24166666666666667,18,0.2608695652173913,0.5111111111111112,13,0.6846153846153846,5,0.06000000000000001,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW107,NEXT_WAVE,RESEARCH_ONLY,MODERN,75,0.33097246998490576,46,0.4164829142765996,16,0.2822181964573268,4,9.0,17,3,7.0,24,0.32,0.6161636489258632,12,0.7113824945934114,9,0.381062801932367,24,0.32,0.10780888516168281,16,0.39858832774252423,3,-0.33,14,0.18666666666666668,0.32360902255639096,10,0.22005263157894736,2,0.025000000000000022,13,0.17333333333333334,0.2243898549982583,8,0.2554605702415985,2,1.012962962962963,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW108,NEXT_WAVE,RESEARCH_ONLY,MODERN,75,0.33097246998490576,46,0.4164829142765996,16,0.2822181964573268,4,9.0,17,3,7.0,24,0.32,0.6161636489258632,12,0.7113824945934114,9,0.381062801932367,24,0.32,0.10780888516168281,16,0.39858832774252423,3,-0.33,14,0.18666666666666668,0.32360902255639096,10,0.22005263157894736,2,0.025000000000000022,13,0.17333333333333334,0.2243898549982583,8,0.2554605702415985,2,1.012962962962963,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW131,NEXT_WAVE,RESEARCH_ONLY,MODERN,98,0.2045452481804447,44,0.274295606621043,24,0.1524749376081541,4,11.0,18,3,9.0,22,0.22448979591836735,0.17347160047922328,9,0.28055008473793247,8,0.2626733019697781,25,0.25510204081632654,0.16304006417790956,11,0.19068159506930593,5,0.14741206554646172,19,0.19387755102040816,0.2948987950002017,8,0.2642943065763952,3,0.5190435280641467,32,0.32653061224489793,0.20468688755278427,16,0.3332627456444357,8,-0.09202235313590948,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW138,NEXT_WAVE,WATCHLIST,LONG,237,0.24383966244725738,149,0.3079194630872483,88,0.13534090909090912,4,11.0,18,3,9.0,40,0.16877637130801687,0.531,31,0.51,9,0.6033333333333333,64,0.270042194092827,0.506875,43,0.47209302325581404,21,0.578095238095238,69,0.2911392405063291,-0.05376811594202899,40,0.074,29,-0.23000000000000004,64,0.270042194092827,0.1221875,35,0.19457142857142856,29,0.034827586206896584,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H031,H_SERIES,WATCHLIST,LONG,125,0.31232000000000004,85,0.25529411764705884,40,0.4335,4,11.0,18,3,10.0,17,0.136,0.8764705882352941,13,1.0199999999999998,4,0.41000000000000003,34,0.272,0.28529411764705886,20,0.29200000000000004,14,0.27571428571428575,44,0.352,-0.0015909090909091025,36,-0.1388888888888889,8,0.6162500000000001,30,0.24,0.4836666666666666,16,0.475,14,0.4935714285714286,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW127,NEXT_WAVE,WATCHLIST,LONG,254,0.2621653543307087,162,0.3022222222222223,92,0.19163043478260872,5,11.0,18,4,9.0,27,0.1062992125984252,-0.032222222222222215,16,-0.21437499999999998,11,0.23272727272727273,82,0.3228346456692913,0.4432926829268293,57,0.5508771929824562,25,0.198,91,0.35826771653543305,0.17615384615384616,59,0.16372881355932206,32,0.1990625,54,0.2125984251968504,0.2792592592592592,30,0.37766666666666665,24,0.15625,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW123,NEXT_WAVE,WATCHLIST,MODERN,130,0.34492307692307694,53,0.36471698113207546,32,0.148125,5,11.0,18,4,9.0,19,0.14615384615384616,0.32,9,0.6688888888888889,4,-0.375,41,0.3153846153846154,0.4078048780487806,14,0.09285714285714285,12,0.4333333333333333,36,0.27692307692307694,0.37333333333333335,14,0.5821428571428572,9,0.08,34,0.26153846153846155,0.2529411764705883,16,0.24125000000000002,7,0.045714285714285756,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW126,NEXT_WAVE,RESEARCH_ONLY,MODERN,88,0.14420448312955572,45,0.24860574500847224,20,0.16822066285023843,4,11.0,18,3,9.0,16,0.18181818181818182,0.010335123108122957,8,0.09130521338322525,5,0.2100609756097561,26,0.29545454545454547,0.1051006321808474,14,0.031670946775758504,4,0.43069729396161943,14,0.1590909090909091,0.238241100421093,6,0.460233034728356,3,-0.023667800453514725,32,0.36363636363636365,0.20177002197105004,17,0.42658972676968787,8,0.08279032555875679,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW133,NEXT_WAVE,WATCHLIST,LONG,240,0.2632083333333333,174,0.2976436781609195,66,0.17242424242424242,4,11.0,18,3,9.0,49,0.20416666666666666,0.22408163265306125,36,0.09916666666666665,13,0.5700000000000001,69,0.2875,0.2786956521739131,52,0.40076923076923077,17,-0.0947058823529412,71,0.29583333333333334,0.11971830985915495,52,0.16076923076923075,19,0.007368421052631586,51,0.2125,0.4796078431372549,34,0.5594117647058825,17,0.32,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW129,NEXT_WAVE,WATCHLIST,MODERN,140,0.17435714285714285,74,0.17135135135135138,66,0.1777272727272728,4,11.0,18,3,9.0,29,0.20714285714285716,0.019310344827586225,18,0.08611111111111112,11,-0.08999999999999996,35,0.25,0.2611428571428572,19,0.23526315789473687,16,0.291875,42,0.3,0.31309523809523815,20,0.27749999999999997,22,0.34545454545454546,34,0.24285714285714285,0.0458823529411765,17,0.06529411764705884,17,0.026470588235294155,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW134,NEXT_WAVE,WATCHLIST,MODERN,94,0.24647974741399492,56,0.29612490907201244,38,0.173318456549548,4,9.0,18,3,7.0,25,0.26595744680851063,0.5485468553779317,15,0.6207745533946533,10,0.4402053083528493,34,0.3617021276595745,0.18884954216864577,24,0.18461814257001571,10,0.19900490120535808,21,0.22340425531914893,0.41248378506439615,12,0.4906800194209642,9,0.3082221392556389,14,0.14893617021276595,-0.40197278911564627,5,-0.6095238095238095,9,-0.2866666666666667,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H017,H_SERIES,LIVE_READY,LONG,307,0.18342019543973942,213,0.17239436619718312,94,0.20840425531914894,4,11.0,18,3,9.0,68,0.22149837133550487,0.26823529411764707,44,0.2025,24,0.38875,84,0.2736156351791531,0.4360714285714286,66,0.46454545454545454,18,0.3316666666666667,81,0.26384364820846906,-0.21259259259259258,60,-0.32283333333333336,21,0.10238095238095235,74,0.24104234527687296,0.25216216216216214,43,0.38418604651162797,31,0.06903225806451609,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C007,COACHING,WATCHLIST,LONG,205,0.2716585365853658,148,0.3089864864864865,57,0.17473684210526313,4,10.0,18,3,8.0,60,0.2926829268292683,0.1733333333333333,44,0.14363636363636367,16,0.255,48,0.23414634146341465,0.35958333333333337,34,0.4573529411764707,14,0.12214285714285718,50,0.24390243902439024,0.314,39,0.2556410256410256,11,0.520909090909091,47,0.22926829268292684,0.26234042553191483,31,0.44806451612903225,16,-0.09749999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW065,NEXT_WAVE,WATCHLIST,MODERN,88,0.2419252731123388,57,0.27023315889946703,19,0.29479206169397887,4,9.5,17,3,7.5,25,0.2840909090909091,0.3163518855775243,14,0.29887269287041224,7,0.21142857142857135,29,0.32954545454545453,0.1667062508569974,20,0.2959779630134946,3,0.26966536288570186,19,0.2159090909090909,0.47256391720706503,15,0.3434721269435604,3,0.9640176945094979,15,0.17045454545454544,-0.028837920489296683,8,0.018428899082568728,6,0.06999999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW066,NEXT_WAVE,RESEARCH_ONLY,MODERN,88,0.2419252731123388,57,0.27023315889946703,19,0.29479206169397887,4,9.5,17,3,7.5,25,0.2840909090909091,0.3163518855775243,14,0.29887269287041224,7,0.21142857142857135,29,0.32954545454545453,0.1667062508569974,20,0.2959779630134946,3,0.26966536288570186,19,0.2159090909090909,0.47256391720706503,15,0.3434721269435604,3,0.9640176945094979,15,0.17045454545454544,-0.028837920489296683,8,0.018428899082568728,6,0.06999999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW067,NEXT_WAVE,RESEARCH_ONLY,MODERN,88,0.2419252731123388,57,0.27023315889946703,19,0.29479206169397887,4,9.5,17,3,7.5,25,0.2840909090909091,0.3163518855775243,14,0.29887269287041224,7,0.21142857142857135,29,0.32954545454545453,0.1667062508569974,20,0.2959779630134946,3,0.26966536288570186,19,0.2159090909090909,0.47256391720706503,15,0.3434721269435604,3,0.9640176945094979,15,0.17045454545454544,-0.028837920489296683,8,0.018428899082568728,6,0.06999999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C008,COACHING,WATCHLIST,MODERN,191,0.16445026178010475,86,0.27616279069767447,59,0.09966101694915254,4,10.0,18,3,9.0,42,0.2198952879581152,0.3976190476190476,19,0.7973684210526315,13,-0.06461538461538464,58,0.3036649214659686,0.12827586206896555,26,0.062307692307692314,21,0.20714285714285713,58,0.3036649214659686,0.05913793103448276,28,0.26857142857142857,12,0.021666666666666667,33,0.17277486910994763,0.11636363636363636,13,-0.04153846153846154,13,0.16230769230769232,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-T002,TRAVEL,WATCHLIST,LONG,128,0.338984375,86,0.3852325581395349,42,0.24428571428571433,4,11.5,18,3,9.5,34,0.265625,0.2529411764705883,25,0.1992,9,0.40222222222222226,22,0.171875,0.3909090909090909,14,0.6507142857142858,8,-0.06374999999999997,36,0.28125,0.5319444444444444,23,0.5430434782608695,13,0.5123076923076924,36,0.28125,0.1955555555555555,24,0.2729166666666667,12,0.0408333333333333,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW073,NEXT_WAVE,WATCHLIST,LONG,155,0.2929677419354839,105,0.2944761904761905,50,0.28979999999999995,4,11.0,18,3,9.0,31,0.2,0.5329032258064517,22,0.4986363636363636,9,0.6166666666666667,43,0.27741935483870966,0.3513953488372093,30,0.30066666666666664,13,0.46846153846153843,46,0.2967741935483871,0.07065217391304346,29,0.05310344827586207,17,0.10058823529411764,35,0.22580645161290322,0.3008571428571428,24,0.39124999999999993,11,0.10363636363636361,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H036,H_SERIES,LIVE_READY,LONG,137,0.32708029197080296,91,0.4050549450549451,46,0.17282608695652174,4,11.0,18,3,9.0,28,0.20437956204379562,0.5235714285714286,18,0.3333333333333333,10,0.866,37,0.27007299270072993,0.5272972972972974,27,0.8451851851851854,10,-0.331,42,0.30656934306569344,0.026904761904761893,29,0.005517241379310365,13,0.07461538461538458,30,0.21897810218978103,0.31699999999999995,17,0.46352941176470586,13,0.12538461538461537,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW120,NEXT_WAVE,WATCHLIST,LONG,86,0.4354651162790698,59,0.5505084745762713,27,0.18407407407407406,4,10.0,17,3,9.0,15,0.1744186046511628,0.44466666666666665,10,0.5349999999999999,5,0.26399999999999996,29,0.3372093023255814,0.6331034482758622,21,0.9114285714285715,8,-0.0975,27,0.313953488372093,0.2777777777777778,17,0.08058823529411765,10,0.613,15,0.1744186046511628,0.32799999999999996,11,0.6018181818181817,4,-0.425,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW119,NEXT_WAVE,WATCHLIST,LONG,74,0.35621621621621624,46,0.4608695652173914,28,0.1842857142857143,4,10.0,18,3,8.0,17,0.22972972972972974,0.2905882352941176,10,0.2659999999999999,7,0.32571428571428573,21,0.28378378378378377,0.4766666666666667,15,0.766,6,-0.24666666666666667,22,0.2972972972972973,0.35500000000000004,14,0.2578571428571429,8,0.525,14,0.1891891891891892,0.2571428571428571,7,0.49142857142857144,7,0.022857142857142878,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW146,NEXT_WAVE,WATCHLIST,LONG,79,0.19869534241442893,55,0.19161360114666257,24,0.21492433281972678,4,10.0,18,3,8.0,16,0.20253164556962025,0.306875,10,0.46299999999999997,6,0.04666666666666671,24,0.3037974683544304,0.44667875402483426,13,0.403238931455583,11,0.4980167261521313,23,0.2911392405063291,-0.028388346986662275,20,0.01235340096533838,3,-0.3,16,0.20253164556962025,0.04497337092731829,12,0.0349644945697577,4,0.07500000000000001,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW125,NEXT_WAVE,WATCHLIST,LONG,188,0.27601063829787237,127,0.3286614173228346,61,0.1663934426229508,4,11.0,18,3,9.5,40,0.2127659574468085,0.18175,29,0.26586206896551723,11,-0.040000000000000036,46,0.24468085106382978,0.2858695652173912,28,0.3335714285714286,18,0.2116666666666666,48,0.2553191489361702,0.27291666666666675,34,0.04970588235294121,14,0.8150000000000002,54,0.2872340425531915,0.34018518518518515,36,0.6388888888888888,18,-0.25722222222222224,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-H033,H_SERIES,LIVE_READY,LONG,271,0.2074907749077491,187,0.2390909090909091,84,0.13714285714285715,4,11.0,18,3,9.0,56,0.2066420664206642,0.36089285714285707,40,0.41950000000000004,16,0.21437499999999998,72,0.2656826568265683,0.3765277777777778,53,0.33433962264150946,19,0.4942105263157895,82,0.3025830258302583,-0.0006097560975609572,55,0.011818181818181825,27,-0.02592592592592594,61,0.22509225092250923,0.14688524590163937,39,0.24512820512820513,22,-0.027272727272727285,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW139,NEXT_WAVE,WATCHLIST,LONG,107,0.3850467289719626,66,0.5001515151515151,41,0.19975609756097565,4,10.0,18,3,8.0,24,0.22429906542056074,0.12,13,0.013076923076923071,11,0.24636363636363637,34,0.3177570093457944,0.5238235294117647,26,0.646923076923077,8,0.12375,29,0.27102803738317754,0.31517241379310346,14,0.3821428571428571,15,0.25266666666666665,20,0.18691588785046728,0.5685,13,0.8207692307692308,7,0.10000000000000002,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW136,NEXT_WAVE,WATCHLIST,LONG,85,0.3914117647058823,46,0.5769565217391304,39,0.17256410256410254,5,11.0,18,4,9.0,7,0.08235294117647059,-0.03999999999999997,4,-0.425,3,0.4733333333333334,30,0.35294117647058826,0.7110000000000001,18,0.9955555555555554,12,0.2841666666666667,30,0.35294117647058826,0.23533333333333334,16,0.555,14,-0.13,18,0.21176470588235294,0.2866666666666667,8,0.18000000000000002,10,0.372,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW128,NEXT_WAVE,WATCHLIST,LONG,84,0.3177380952380953,44,0.44499999999999995,40,0.17775000000000002,5,11.0,18,3,9.0,10,0.11904761904761904,-0.078,4,-0.425,6,0.15333333333333335,31,0.36904761904761907,0.47000000000000003,18,0.6755555555555557,13,0.1853846153846154,24,0.2857142857142857,0.22291666666666665,15,0.4640000000000001,9,-0.1788888888888889,19,0.2261904761904762,0.3973684210526316,7,0.3085714285714286,12,0.4491666666666667,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW137,NEXT_WAVE,WATCHLIST,MODERN,107,0.23897196261682244,49,0.4595918367346939,26,0.18,4,10.0,18,3,9.0,22,0.205607476635514,0.31590909090909086,11,1.000909090909091,6,-0.23333333333333336,32,0.29906542056074764,0.341875,13,0.5815384615384614,9,0.06222222222222221,31,0.2897196261682243,0.030322580645161273,16,0.06312499999999999,3,-0.2333333333333333,22,0.205607476635514,0.3063636363636363,9,0.32666666666666666,8,0.7775000000000001,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW147,NEXT_WAVE,RESEARCH_ONLY,MODERN,90,0.1839177858027704,45,0.31521446392436747,19,0.15119911068891992,4,11.0,18,3,9.0,17,0.18888888888888888,0.028033528239169696,8,0.2718607689387808,5,0.1834136887880507,26,0.28888888888888886,0.15767439834205307,15,0.15031704129976076,3,0.42611491046734445,16,0.17777777777777778,0.26103112974174525,5,0.4532697406839283,4,0.1124574829931973,31,0.34444444444444444,0.25161284869103706,17,0.4405094354217787,7,0.03250571368205746,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW148,NEXT_WAVE,RESEARCH_ONLY,MODERN,90,0.1839177858027704,45,0.31521446392436747,19,0.15119911068891992,4,11.0,18,3,9.0,17,0.18888888888888888,0.028033528239169696,8,0.2718607689387808,5,0.1834136887880507,26,0.28888888888888886,0.15767439834205307,15,0.15031704129976076,3,0.42611491046734445,16,0.17777777777777778,0.26103112974174525,5,0.4532697406839283,4,0.1124574829931973,31,0.34444444444444444,0.25161284869103706,17,0.4405094354217787,7,0.03250571368205746,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW149,NEXT_WAVE,RESEARCH_ONLY,MODERN,90,0.1839177858027704,45,0.31521446392436747,19,0.15119911068891992,4,11.0,18,3,9.0,17,0.18888888888888888,0.028033528239169696,8,0.2718607689387808,5,0.1834136887880507,26,0.28888888888888886,0.15767439834205307,15,0.15031704129976076,3,0.42611491046734445,16,0.17777777777777778,0.26103112974174525,5,0.4532697406839283,4,0.1124574829931973,31,0.34444444444444444,0.25161284869103706,17,0.4405094354217787,7,0.03250571368205746,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW150,NEXT_WAVE,WATCHLIST,MODERN,107,0.2302803738317757,46,0.2939130434782609,26,0.16461538461538466,4,11.0,18,3,9.0,23,0.21495327102803738,0.27173913043478265,11,0.3154545454545455,5,0.49000000000000005,26,0.24299065420560748,0.6565384615384617,11,0.37999999999999995,7,0.862857142857143,30,0.2803738317757009,0.05099999999999998,14,0.20285714285714287,4,-0.3675,28,0.2616822429906542,-0.007499999999999999,10,0.30299999999999994,10,-0.274,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW130,NEXT_WAVE,WATCHLIST,LONG,68,0.3914705882352941,50,0.4690000000000001,18,0.1761111111111111,4,11.0,17,3,9.0,7,0.10294117647058823,0.35571428571428576,5,-0.03199999999999999,2,1.325,25,0.36764705882352944,0.5680000000000001,19,0.8184210526315789,6,-0.225,19,0.27941176470588236,0.15526315789473688,14,0.2364285714285714,5,-0.07199999999999998,17,0.25,0.41058823529411764,12,0.39583333333333326,5,0.4459999999999999,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW144,NEXT_WAVE,WATCHLIST,LONG,88,0.40704545454545454,60,0.521,28,0.16285714285714284,4,11.0,18,3,9.0,21,0.23863636363636365,0.32095238095238093,18,0.24944444444444447,3,0.75,22,0.25,0.2877272727272727,14,0.46142857142857147,8,-0.016250000000000014,29,0.32954545454545453,0.28068965517241373,18,0.5383333333333333,11,-0.1409090909090909,16,0.18181818181818182,0.913125,10,1.062,6,0.6649999999999999,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW152,NEXT_WAVE,WATCHLIST,LONG,107,0.3805607476635514,73,0.4843835616438356,34,0.1576470588235294,5,11.0,18,3,9.0,17,0.1588785046728972,0.027058823529411764,10,-0.045,7,0.13000000000000003,28,0.2616822429906542,0.2553571428571429,22,0.2736363636363637,6,0.18833333333333332,39,0.3644859813084112,0.34102564102564104,26,0.46615384615384614,13,0.09076923076923078,23,0.21495327102803738,0.861304347826087,15,1.1780000000000004,8,0.26750000000000007,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW155,NEXT_WAVE,RESEARCH_ONLY,LONG,138,0.31282608695652175,92,0.3889130434782609,46,0.16065217391304348,4,11.0,18,3,9.0,28,0.2028985507246377,0.43,17,0.2905882352941176,11,0.6454545454545454,39,0.2826086956521739,0.4492307692307692,29,0.7182758620689655,10,-0.331,37,0.26811594202898553,0.10621621621621621,25,0.07840000000000004,12,0.16416666666666666,34,0.2463768115942029,0.28470588235294114,21,0.38333333333333336,13,0.12538461538461537,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW158,NEXT_WAVE,RESEARCH_ONLY,MODERN,96,0.1950759151509567,44,0.2724261071713231,24,0.1432094205921691,4,10.5,18,3,9.0,18,0.1875,0.11036923763345034,9,0.12003689172355791,6,0.18975951747043215,30,0.3125,0.10674806276516788,14,0.1306870495077447,7,0.025929253168107576,15,0.15625,0.2477364819241637,5,0.4532697406839283,2,0.5208333333333334,33,0.34375,0.29764098379612874,16,0.42565308084363296,9,0.11947750561622729,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW132,NEXT_WAVE,WATCHLIST,LONG,67,0.431044776119403,52,0.5048076923076923,15,0.1753333333333333,4,10.0,17,3,8.0,16,0.23880597014925373,-0.04062500000000001,11,-0.04090909090909092,5,-0.039999999999999994,23,0.34328358208955223,0.6591304347826088,19,0.8663157894736843,4,-0.325,17,0.2537313432835821,0.30058823529411766,13,-0.07846153846153844,4,1.5325,11,0.16417910447761194,0.8418181818181818,9,1.251111111111111,2,-1.0,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW141,NEXT_WAVE,RESEARCH_ONLY,MODERN,95,0.21694650404109836,53,0.3036611999121461,25,0.21762873255230233,4,9.0,17,3,7.0,30,0.3157894736842105,0.48043849149036816,14,0.4711849953657811,13,0.38421479906781786,34,0.35789473684210527,0.0800497396598176,20,0.31128826112539354,6,0.06166666666666665,18,0.18947368421052632,0.13896667234429116,13,0.09010770016901855,3,-0.31666666666666665,13,0.1368421052631579,0.07489783758171259,6,0.3500480559196156,3,0.3419753086419754,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW142,NEXT_WAVE,RESEARCH_ONLY,MODERN,95,0.21694650404109836,53,0.3036611999121461,25,0.21762873255230233,4,9.0,17,3,7.0,30,0.3157894736842105,0.48043849149036816,14,0.4711849953657811,13,0.38421479906781786,34,0.35789473684210527,0.0800497396598176,20,0.31128826112539354,6,0.06166666666666665,18,0.18947368421052632,0.13896667234429116,13,0.09010770016901855,3,-0.31666666666666665,13,0.1368421052631579,0.07489783758171259,6,0.3500480559196156,3,0.3419753086419754,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW143,NEXT_WAVE,RESEARCH_ONLY,MODERN,95,0.21694650404109836,53,0.3036611999121461,25,0.21762873255230233,4,9.0,17,3,7.0,30,0.3157894736842105,0.48043849149036816,14,0.4711849953657811,13,0.38421479906781786,34,0.35789473684210527,0.0800497396598176,20,0.31128826112539354,6,0.06166666666666665,18,0.18947368421052632,0.13896667234429116,13,0.09010770016901855,3,-0.31666666666666665,13,0.1368421052631579,0.07489783758171259,6,0.3500480559196156,3,0.3419753086419754,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW153,NEXT_WAVE,WATCHLIST,LONG,85,0.32600000000000007,54,0.4272222222222222,31,0.14967741935483872,4,10.0,18,3,8.0,22,0.25882352941176473,0.3336363636363636,12,0.30583333333333335,10,0.367,25,0.29411764705882354,0.5688000000000001,20,0.724,5,-0.052000000000000005,22,0.25882352941176473,0.09545454545454544,13,-0.05615384615384615,9,0.3144444444444444,16,0.18823529411764706,0.25312500000000004,9,0.6277777777777778,7,-0.22857142857142856,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW151,NEXT_WAVE,WATCHLIST,MODERN,98,0.11586083002523047,49,0.2373289296733289,22,0.13878714079189483,4,10.0,18,3,8.0,23,0.23469387755102042,0.012051548289052779,12,-0.04157650664323176,6,0.1057891495905411,31,0.3163265306122449,0.08924236822392956,15,0.35318748448009657,4,-0.16775599128540303,25,0.25510204081632654,0.288891284622321,13,0.4327482224495944,7,0.4530793176733282,19,0.19387755102040816,0.05728316849076475,9,0.13383294162952444,5,-0.01638981173864895,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW163,NEXT_WAVE,WATCHLIST,LONG,468,0.18856837606837606,310,0.20429032258064517,158,0.15772151898734177,5,11.0,18,4,9.0,59,0.12606837606837606,0.2572881355932204,40,0.146,19,0.49157894736842106,158,0.33760683760683763,0.30613924050632907,109,0.3156880733944954,49,0.2848979591836735,150,0.32051282051282054,0.07273333333333333,98,0.10795918367346939,52,0.006346153846153822,101,0.21581196581196582,0.13653465346534652,63,0.19841269841269837,38,0.033947368421052636,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H035,H_SERIES,LIVE_READY,LONG,139,0.28654676258992806,89,0.3838202247191011,50,0.1134,4,11.0,18,3,9.0,30,0.2158273381294964,0.16433333333333333,17,0.36176470588235293,13,-0.09384615384615386,36,0.2589928057553957,0.4130555555555555,25,0.6519999999999999,11,-0.13,42,0.302158273381295,0.42071428571428565,29,0.20068965517241377,13,0.9115384615384614,31,0.22302158273381295,0.07612903225806453,18,0.32722222222222225,13,-0.27153846153846156,7,EARLY_WINDOW_WEAK_START_WEEK7
